quadkey,is_pre_hub,is_post_hub,is_new_hub,degree_pre,degree_post,lat,lon,distance_to_epicenter_km,hub_pre_hours_since_quake,hub_post_hours_since_quake
12210100113003,1,1,0,10.0,35.0,40.82212305410941,29.388427734375,774.7042862725312,-8.0,16.0
12210100302202,1,1,0,14.0,35.0,40.220829453493806,28.839111328125004,787.1599495923132,-8.0,16.0
12210100303213,1,1,0,11.0,35.0,40.220829453493806,29.080810546875,768.3045703167005,-8.0,16.0
12210100321011,1,1,0,12.0,35.0,40.17047834799656,29.080810546875,766.0781964530321,-8.0,16.0
12210103103100,1,1,0,18.0,35.0,39.7663247386586,30.509033203125,636.6162180178269,-8.0,16.0
12210123312330,1,1,0,23.0,35.0,36.90597937942313,30.728759765625,560.1493307775726,-8.0,16.0
12211021010202,1,1,0,29.0,35.0,38.72837540415917,35.518798828125,217.8841788963319,-8.0,16.0
12210031032121,1,1,0,10.0,34.0,38.36750164135138,27.191162109375004,874.6537653521553,-8.0,16.0
12210100011011,1,1,0,13.0,34.0,40.971603011346815,28.729248046875007,831.333475362229,-8.0,16.0
12210100110023,1,1,0,12.0,34.0,40.92181389105531,29.212646484375,793.0115091081694,-8.0,16.0
12210100113033,1,1,0,17.0,34.0,40.78885942352399,29.432373046875,769.6744428832129,-8.0,16.0
12210101102311,1,1,0,20.0,34.0,40.77222135640309,30.399169921875,698.8530392554572,-8.0,16.0
12210103103101,1,1,0,18.0,34.0,39.7663247386586,30.531005859375,634.9127238997387,-8.0,16.0
12210111233300,1,1,0,12.0,34.0,39.96870022636765,32.969970703125,470.3001331682349,-8.0,16.0
12210113010112,1,1,0,11.0,34.0,39.88444965995798,32.838134765625,473.10314923276314,-8.0,16.0
12211020023120,1,1,0,12.0,34.0,38.36750164135138,34.024658203125,295.75549784011497,-8.0,16.0
12032322231122,1,1,0,10.0,33.0,41.18692190091063,28.751220703125004,841.174069626525,-8.0,16.0
12033223312303,1,1,0,27.0,33.0,41.28606186526719,36.331787109375,461.1958039998476,-8.0,16.0
12210031021131,1,1,0,16.0,33.0,38.5051908892296,27.059326171875,887.6974922284361,-8.0,16.0
12210031030203,1,1,0,15.0,33.0,38.45358819598149,27.103271484375,883.2610303305091,-8.0,16.0
12210100110213,1,1,0,16.0,33.0,40.88860029069413,29.256591796875,787.9875499216274,-8.0,16.0
12210100303120,1,1,0,16.0,33.0,40.27114316659237,29.102783203125,768.8608059644278,-8.0,16.0
12210120323213,1,1,0,20.0,33.0,37.762029375801326,29.080810546875,704.5528784532527,-8.0,16.0
12211130130130,1,1,0,21.0,33.0,38.5051908892296,43.38500976562499,577.0489023396939,-8.0,16.0
12032322233222,1,1,0,13.0,32.0,40.988191041999,28.663330078125,837.0888753176678,-8.0,16.0
12032322323022,1,1,0,12.0,32.0,41.05450144162682,29.014892578125004,814.7048897956536,-8.0,16.0
12032322323230,1,1,0,16.0,32.0,41.00477490069208,29.058837890625,808.7850060063435,-8.0,16.0
12210100110210,1,1,0,14.0,32.0,40.90520917599379,29.234619140625,790.4996137856435,-8.0,16.0
12210100302312,1,1,0,19.0,32.0,40.220829453493806,28.970947265625004,776.8620438489838,-8.0,16.0
12210100303202,1,1,0,10.0,32.0,40.220829453493806,29.014892578125,773.4363763333415,-8.0,16.0
12210103101232,1,1,0,16.0,32.0,39.78321216027443,30.465087890625,640.8132069751161,-8.0,16.0
12210103103110,1,1,0,14.0,32.0,39.7663247386586,30.552978515625,633.2104084545756,-8.0,16.0
12210111233221,1,1,0,15.0,32.0,39.935012441941815,32.904052734375,472.23598148786795,-8.0,16.0
12032322323332,1,1,0,12.0,31.0,40.988191041999,29.146728515625,801.4498303290567,-8.0,16.0
12032322332232,1,1,0,12.0,31.0,40.988191041999,29.234619140625,795.0324545161363,-8.0,16.0
12033223312321,1,1,0,20.0,31.0,41.269548980650846,36.331787109375,459.37643843879243,-8.0,16.0
12033322223331,1,1,0,14.0,31.0,41.00477490069208,39.715576171875,484.7913571067202,-8.0,16.0
12210031332011,1,1,0,15.0,31.0,37.848831996146686,27.850341796875,812.9888788351998,-8.0,16.0
12210100302133,1,1,0,15.0,31.0,40.25437608428542,28.992919921875,776.6344921719597,-8.0,16.0
12210100302213,1,1,0,13.0,31.0,40.220829453493806,28.905029296875,782.0071210967695,-8.0,16.0
12210100303321,1,1,0,12.0,31.0,40.20404990582556,29.124755859375,764.1379917018276,-8.0,16.0
12210100312220,1,1,0,11.0,31.0,40.20404990582556,29.190673828125,759.0136083590021,-8.0,16.0
12210103101323,1,1,0,22.0,31.0,39.78321216027443,30.531005859375,635.7067905521852,-8.0,16.0
12210111232121,1,1,0,10.0,31.0,40.00237141721941,32.816162109375,482.7755502271241,-8.0,16.0
12210123312230,1,1,0,17.0,31.0,36.90597937942313,30.640869140625004,567.9350238712793,-8.0,16.0
12210123330110,1,1,0,17.0,31.0,36.87083165005701,30.728759765625004,560.499768919921,-8.0,16.0
12210123330113,1,1,0,15.0,31.0,36.853251717941454,30.750732421875,558.7392827307782,-8.0,16.0
12210131221222,1,1,0,14.0,31.0,37.866180274890645,32.530517578125,404.34807534501107,-8.0,16.0
12210132230313,1,1,0,14.0,31.0,36.78289155685636,31.453857421875,497.3346333833499,-8.0,16.0
12211022233223,1,1,0,14.0,31.0,36.60670838220972,34.310302734375,250.12043385275362,-8.0,16.0
12211022320233,1,1,0,22.0,31.0,36.74768722694973,34.53002929687499,227.29039048048185,-8.0,16.0
12211022320320,1,1,0,18.0,31.0,36.76529141207355,34.552001953125,224.9531777915847,-8.0,16.0
12032233313212,1,1,0,16.0,30.0,41.28606186526719,28.004150390625,901.3572262005817,-8.0,16.0
12032322232330,1,1,0,11.0,30.0,41.00477490069208,28.619384765625,841.2114523969931,-8.0,16.0
12032322332230,1,1,0,12.0,30.0,41.00477490069208,29.234619140625,795.9480186946522,-8.0,16.0
12210031030212,1,1,0,12.0,30.0,38.45358819598149,27.125244140625,881.3589104352354,-8.0,16.0
12210031032021,1,1,0,11.0,30.0,38.36750164135138,27.103271484375,882.2792577228785,-8.0,16.0
12210100110202,1,1,0,12.0,30.0,40.88860029069413,29.190673828125004,792.8350118157651,-8.0,16.0
12210111232311,1,1,0,12.0,30.0,39.96870022636765,32.860107421875,477.50690236632175,-8.0,16.0
12210111233222,1,1,0,13.0,30.0,39.9181623282233,32.882080078125,472.50965722261446,-8.0,16.0
12210120323320,1,1,0,18.0,30.0,37.74465661084853,29.102783203125,702.5282124365589,-8.0,16.0
12210123312233,1,1,0,18.0,30.0,36.88840753745855,30.662841796875,566.1599809854833,-8.0,16.0
12210123331002,1,1,0,13.0,30.0,36.853251717941454,30.772705078124996,556.7934248989187,-8.0,16.0
12211022320133,1,1,0,15.0,30.0,36.818079722468326,34.617919921875,218.00738949066215,-8.0,16.0
12211022321200,1,1,0,11.0,30.0,36.80048766056507,34.639892578125,216.47973233619012,-8.0,16.0
12211023200332,1,1,0,23.0,30.0,37.02886894056975,35.299072265625,154.52847474608893,-8.0,16.0
12032322322301,1,1,0,13.0,29.0,41.03793010084351,28.948974609375004,818.6309807684929,-8.0,16.0
12032322323222,1,1,0,13.0,29.0,40.988191041999,29.014892578125004,811.1130854678967,-8.0,16.0
12032322332212,1,1,0,16.0,29.0,41.02135458708634,29.234619140625,796.866549981214,-8.0,16.0
12210031001013,1,1,0,13.0,29.0,38.79690778913153,26.971435546875,899.4845800129551,-8.0,16.0
12210031023113,1,1,0,14.0,29.0,38.3847271561792,27.059326171875,886.2790749307968,-8.0,16.0
12210031332010,1,1,0,10.0,29.0,37.848831996146686,27.828369140625,814.916348949385,-8.0,16.0
12210100112101,1,1,0,11.0,29.0,40.838748616860215,29.300537109375,782.0679808467343,-8.0,16.0
12210100312221,1,1,0,11.0,29.0,40.20404990582556,29.212646484375004,757.3073381501748,-8.0,16.0
12210103101233,1,1,0,17.0,29.0,39.78321216027443,30.487060546875004,639.1098946967495,-8.0,16.0
12210103103102,1,1,0,17.0,29.0,39.74943317395265,30.509033203125,635.8290359312474,-8.0,16.0
12210110003010,1,1,0,14.0,29.0,40.838748616860215,31.168212890625004,649.9422787147759,-8.0,16.0
12210111233232,1,1,0,14.0,29.0,39.9181623282233,32.926025390625,469.5996729003474,-8.0,16.0
12210123312213,1,1,0,13.0,29.0,36.92354717522953,30.662841796875004,565.8239014323625,-8.0,16.0
12210131220323,1,1,0,12.0,29.0,37.866180274890645,32.464599609375,410.05503417041825,-8.0,16.0
12211023202111,1,1,0,17.0,29.0,37.01132543676383,35.321044921875,152.8267276181586,-8.0,16.0
12210100110102,1,1,0,12.0,28.0,40.95501080907676,29.278564453125004,790.0002528645224,-8.0,16.0
12210100303022,1,1,0,10.0,28.0,40.25437608428542,29.014892578125,774.9262151231717,-8.0,16.0
12210100303331,1,1,0,13.0,28.0,40.20404990582556,29.168701171875,760.7208115889927,-8.0,16.0
12210131220130,1,1,0,20.0,28.0,37.95286040736008,32.48657226562501,409.84967130628246,-8.0,16.0
12210131220303,1,1,0,16.0,28.0,37.90086458200727,32.464599609375,410.70388419466457,-8.0,16.0
12210131222110,1,1,0,10.0,28.0,37.848831996146686,32.486572265625,407.8391680737685,-8.0,16.0
12211022320312,1,1,0,22.0,28.0,36.78289155685636,34.595947265625,220.71300937730112,-8.0,16.0
12032322322103,1,1,0,11.0,27.0,41.08763160293221,28.948974609375,821.3273064710565,-8.0,16.0
12033223312330,1,1,0,19.0,27.0,41.269548980650846,36.353759765625,459.13205376081726,-8.0,16.0
12210031032212,1,1,0,11.0,27.0,38.31580049444484,27.125244140625,879.8297122809286,-8.0,16.0
12210100110203,1,1,0,14.0,27.0,40.88860029069413,29.212646484375,791.217959963419,-8.0,16.0
12210100110330,1,1,0,10.0,27.0,40.87198723550495,29.322509765625,782.2479039115387,-8.0,16.0
12210110003001,1,1,0,10.0,27.0,40.838748616860215,31.146240234375,651.4209107067794,-8.0,16.0
12210123330010,1,1,0,19.0,27.0,36.87083165005701,30.640869140625,568.2842319637474,-8.0,16.0
12032233313203,1,1,0,13.0,26.0,41.28606186526719,27.982177734375,902.9856314452668,-8.0,16.0
12032322332231,1,1,0,14.0,26.0,41.00477490069208,29.256591796875,794.3490825389027,-8.0,16.0
12210031030023,1,1,0,11.0,26.0,38.48799409611199,27.103271484375,883.6819258961226,-8.0,16.0
12210100101110,1,1,0,15.0,26.0,40.971603011346815,29.146728515625004,800.5461336699054,-8.0,16.0
12210100110123,1,1,0,15.0,26.0,40.92181389105531,29.300537109375,786.5735578648952,-8.0,16.0
12210101003300,1,1,0,12.0,26.0,40.77222135640309,29.805908203125004,741.4313668936688,-8.0,16.0
12210103032300,1,1,0,13.0,26.0,39.42770686793681,29.981689453125007,664.0624189183856,-8.0,16.0
12210103101231,1,1,0,12.0,26.0,39.80009543834965,30.487060546875,639.9032351842211,-8.0,16.0
12210103103113,1,1,0,17.0,26.0,39.74943317395265,30.574951171875,630.7144872144844,-8.0,16.0
12210111223122,1,1,0,13.0,26.0,39.98553789620646,32.618408203125,494.7857858219765,-8.0,16.0
12210122323321,1,1,0,15.0,26.0,36.624344863467904,29.124755859375004,705.5702158234295,-8.0,16.0
12210131203222,1,1,0,18.0,26.0,38.00481945538502,32.530517578125,407.20109265026827,-8.0,16.0
12210131220310,1,1,0,17.0,26.0,37.91820060912576,32.486572265625,409.1446377810957,-8.0,16.0
12211022320303,1,1,0,19.0,26.0,36.78289155685636,34.573974609375,222.62672664274828,-8.0,16.0
12211023200321,1,1,0,15.0,26.0,37.0464083932161,35.277099609375,156.25949582650014,-8.0,16.0
12211023200330,1,1,0,17.0,26.0,37.0464083932161,35.299072265625,154.31929511492325,-8.0,16.0
12211032300231,1,1,0,19.0,26.0,37.0464083932161,37.342529296875,30.97631445733257,-8.0,16.0
12032322323001,1,1,0,16.0,25.0,41.10419042278815,29.036865234375,815.8310994834327,-8.0,16.0
12210011100011,1,1,0,16.0,25.0,40.971603011346815,27.498779296875,924.2412230459631,-8.0,16.0
12210100110300,1,1,0,10.0,25.0,40.90520917599379,29.278564453125007,787.2761561259025,-8.0,16.0
12210100113012,1,1,0,10.0,25.0,40.82212305410941,29.410400390625,773.0894657069472,-8.0,16.0
12210100303302,1,1,0,11.0,25.0,40.220829453493806,29.102783203125004,766.5957780185207,-8.0,16.0
12210101102133,1,1,0,12.0,25.0,40.78885942352399,30.399169921875,699.8565228762471,-8.0,16.0
12210103103112,1,1,0,15.0,25.0,39.74943317395265,30.552978515625,632.4181624845638,-8.0,16.0
12210110013330,1,1,0,15.0,25.0,40.73893272030042,31.607666015625,613.880456423825,-8.0,16.0
12210113010113,1,1,0,10.0,25.0,39.88444965995798,32.860107421875,471.6321963430443,-8.0,16.0
12210113010130,1,1,0,11.0,25.0,39.86758710628892,32.83813476562499,471.94488778896425,-8.0,16.0
12210120323023,1,1,0,17.0,25.0,37.79676266673158,29.036865234375,708.6136775251015,-8.0,16.0
12210120323321,1,1,0,10.0,25.0,37.74465661084853,29.124755859375004,700.5984782683752,-8.0,16.0
12210131220113,1,1,0,12.0,25.0,37.970184177231616,32.508544921875,408.32511976623806,-8.0,16.0
12210131221220,1,1,0,12.0,25.0,37.8835244703868,32.530517578125,404.67400172101543,-8.0,16.0
12032322332203,1,1,0,11.0,24.0,41.02135458708634,29.212646484375,798.4645349222935,-8.0,16.0
12033322232220,1,1,0,14.0,24.0,41.00477490069208,39.737548828125,485.6990509671996,-8.0,16.0
12210013332030,1,1,0,11.0,24.0,38.91668102155377,27.828369140625004,828.5108503184472,-8.0,16.0
12210031023111,1,1,0,15.0,24.0,38.40194856963421,27.059326171875,886.4696698809695,-8.0,16.0
12210100101103,1,1,0,10.0,24.0,40.95501080907676,29.124755859375,801.2573123983927,-8.0,16.0
12210100110211,1,1,0,14.0,24.0,40.90520917599379,29.256591796875004,788.887259636116,-8.0,16.0
12210101102310,1,1,0,12.0,24.0,40.77222135640309,30.377197265625,700.4094592255659,-8.0,16.0
12210101102313,1,1,0,15.0,24.0,40.75557912187504,30.399169921875,697.8527534019173,-8.0,16.0
12210111233001,1,1,0,10.0,24.0,40.0360260110476,32.904052734375,479.41966996769617,-8.0,16.0
12210120221201,1,1,0,12.0,24.0,37.91820060912576,28.333740234375004,771.023993985159,-8.0,16.0
12210121323310,1,1,0,13.0,24.0,37.77939806130826,30.552978515625,575.5672755700411,-8.0,16.0
12210121323312,1,1,0,12.0,24.0,37.762029375801326,30.552978515625004,575.4110394355004,-8.0,16.0
12210123312310,1,1,0,11.0,24.0,36.94111092415822,30.728759765625,559.8260310373968,-8.0,16.0
12211010111100,1,1,0,14.0,24.0,40.971603011346815,37.891845703125,428.74124750940905,-8.0,16.0
12211022321022,1,1,0,14.0,24.0,36.818079722468326,34.639892578125,216.08889869461046,-8.0,16.0
12032322323003,1,1,0,12.0,23.0,41.08763160293221,29.036865234375,814.9178385287839,-8.0,16.0
12033223312021,1,1,0,11.0,23.0,41.33557545077596,36.243896484375,467.68846738855717,-8.0,16.0
12033223312030,1,1,0,14.0,23.0,41.33557545077596,36.26586914062499,467.4180767038917,-8.0,16.0
12033223312301,1,1,0,14.0,23.0,41.30257057203537,36.33178710937499,463.0148414765273,-8.0,16.0
12033322223330,1,1,0,12.0,23.0,41.00477490069208,39.693603515625,483.88938092561705,-8.0,16.0
12210113011000,1,1,0,11.0,23.0,39.90130806741598,32.88208007812501,471.3349084982038,-8.0,16.0
12210120323201,1,1,0,12.0,23.0,37.77939806130826,29.036865234375,708.5097857009407,-8.0,16.0
12210123312232,1,1,0,13.0,23.0,36.88840753745855,30.640869140625004,568.1062826863844,-8.0,16.0
12211022320310,1,1,0,14.0,23.0,36.80048766056507,34.595947265625,220.31135421162335,-8.0,16.0
12211023202131,1,1,0,16.0,23.0,36.97622627851264,35.321044921875,153.3723603636939,-8.0,16.0
12032233313021,1,1,0,12.0,22.0,41.33557545077596,27.982177734375,905.5384720532722,-8.0,16.0
12032322232312,1,1,0,11.0,22.0,41.02135458708634,28.619384765625,842.0698034034632,-8.0,16.0
12210031013133,1,1,0,15.0,22.0,38.62545345842448,27.410888671875,859.0389791969415,-8.0,16.0
12210031032000,1,1,0,10.0,22.0,38.40194856963421,27.081298828125,884.5647200420756,-8.0,16.0
12210031102200,1,1,0,17.0,22.0,38.60828541490896,27.432861328125,856.8888050757217,-8.0,16.0
12210103101320,1,1,0,13.0,22.0,39.80009543834965,30.509033203125007,638.2036197748108,-8.0,16.0
12210113010131,1,1,0,12.0,22.0,39.86758710628892,32.860107421875,470.46995701824835,-8.0,16.0
12210113011001,1,1,0,11.0,22.0,39.90130806741598,32.904052734375,469.8742986978855,-8.0,16.0
12210120113010,1,1,0,15.0,22.0,38.67693293076353,29.410400390625,688.8430842587284,-8.0,16.0
12210122323330,1,1,0,10.0,22.0,36.624344863467904,29.146728515625,703.6254205351929,-8.0,16.0
12210131220132,1,1,0,10.0,22.0,37.93553255111769,32.48657226562499,409.4928198489026,-8.0,16.0
12210131221020,1,1,0,11.0,22.0,37.95286040736008,32.53051757812499,406.0657167526463,-8.0,16.0
12210132230312,1,1,0,10.0,22.0,36.78289155685636,31.431884765625004,499.2781556094618,-8.0,16.0
12211012012102,1,1,0,12.0,22.0,39.74943317395265,37.01293945312501,286.37990914823047,-8.0,16.0
12211031113001,1,1,0,14.0,22.0,38.67693293076353,39.232177734375,255.2698660375564,-8.0,16.0
12032333221120,1,1,0,14.0,21.0,41.20345567001873,32.618408203125,587.5669292741089,-8.0,16.0
12033322223332,1,1,0,11.0,21.0,40.988191041999,39.693603515625,482.2802825692669,-8.0,16.0
12210013112322,1,1,0,10.0,21.0,39.64799680624749,27.872314453125,843.6807789378732,-8.0,16.0
12210013112323,1,1,0,13.0,21.0,39.64799680624749,27.894287109375004,841.873813554024,-8.0,16.0
12210031013132,1,1,0,10.0,21.0,38.62545345842448,27.388916015625,860.9299844817173,-8.0,16.0
12210031013311,1,1,0,15.0,21.0,38.60828541490896,27.410888671875,858.7806893834698,-8.0,16.0
12210031311021,1,1,0,17.0,21.0,38.22954994331492,27.982177734375,804.451748863956,-8.0,16.0
12210101102312,1,1,0,10.0,21.0,40.75557912187504,30.377197265625004,699.4117803006247,-8.0,16.0
12210120323032,1,1,0,14.0,21.0,37.79676266673158,29.058837890625004,706.6860081171385,-8.0,16.0
12210120323210,1,1,0,13.0,21.0,37.77939806130826,29.058837890625,706.5813803209014,-8.0,16.0
12210123312123,1,1,0,12.0,21.0,36.958670625491294,30.706787109375,561.6212647029688,-8.0,16.0
12210123312211,1,1,0,12.0,21.0,36.94111092415822,30.662841796875,565.6659351486336,-8.0,16.0
12211021010230,1,1,0,14.0,21.0,38.71123202494018,35.562744140625,214.04375515287884,-8.0,16.0
12211022320130,1,1,0,10.0,21.0,36.835667741836446,34.595947265625,219.55838201222002,-8.0,16.0
12211022320131,1,1,0,13.0,21.0,36.835667741836446,34.617919921875,217.6365179698205,-8.0,16.0
12211023200323,1,1,0,15.0,21.0,37.02886894056975,35.277099609375,156.4665269903962,-8.0,16.0
12211023200333,1,1,0,16.0,21.0,37.02886894056975,35.321044921875,152.59068847691728,-8.0,16.0
12033223312033,1,1,0,11.0,20.0,41.3190751006422,36.28784179687499,465.33889574050596,-8.0,16.0
12033322232222,1,1,0,10.0,20.0,40.988191041999,39.737548828125,484.096412266251,-8.0,16.0
12210031023110,1,1,0,11.0,20.0,38.40194856963421,27.037353515625004,888.3747071805078,-8.0,16.0
12210031032032,1,1,0,21.0,20.0,38.35027202573134,27.125244140625,880.1876777357982,-8.0,16.0
12210120323200,1,1,0,13.0,20.0,37.77939806130826,29.014892578124996,710.4382292996743,-8.0,16.0
12210310101131,1,1,0,10.0,20.0,36.55377473943434,31.981201171875,454.53810185324124,-8.0,16.0
12211021001331,1,1,0,14.0,20.0,38.71123202494018,35.496826171875,217.57144122602426,-8.0,16.0
12211023202110,1,1,0,14.0,20.0,37.01132543676383,35.299072265625,154.7620030252271,-8.0,16.0
12211032300302,1,1,0,22.0,20.0,37.06394379399512,37.364501953125,31.92032427394207,-8.0,16.0
12211032300330,1,1,0,16.0,20.0,37.0464083932161,37.408447265625,36.27139438693081,-8.0,16.0
12033223312003,1,1,0,13.0,19.0,41.35207162212639,36.243896484375,469.50224279312715,-8.0,16.0
12210031233331,1,1,0,10.0,19.0,37.74465661084853,27.410888671875,851.1954704819217,-8.0,16.0
12210100110230,1,1,0,12.0,19.0,40.87198723550495,29.234619140625,788.7077219899672,-8.0,16.0
12210111233210,1,1,0,13.0,19.0,39.96870022636765,32.926025390625,473.1729145157984,-8.0,16.0
12210120113001,1,1,0,13.0,19.0,38.67693293076353,29.388427734375007,690.7112042576567,-8.0,16.0
12210120323022,1,1,0,11.0,19.0,37.79676266673158,29.014892578125004,710.5413878997655,-8.0,16.0
12210132202313,1,1,0,12.0,19.0,36.92354717522953,31.102294921875,526.8948947032105,-8.0,16.0
12210310110032,1,1,0,12.0,19.0,36.536122128014725,32.047119140625,449.10081759133845,-8.0,16.0
12211022003123,1,1,0,10.0,19.0,37.518439730085646,34.046630859375,266.6541426246973,-8.0,16.0
12211022322010,1,1,0,10.0,19.0,36.73007900221965,34.508056640625,229.63805889900422,-8.0,16.0
12211023202103,1,1,0,10.0,19.0,36.993777882507736,35.27709960937501,156.95266043172154,-8.0,16.0
12211023203001,1,1,0,12.0,19.0,37.01132543676383,35.364990234375,148.95722892392266,-8.0,16.0
12211101232332,1,1,0,13.0,19.0,39.9181623282233,41.275634765625,478.75795803206023,-8.0,16.0
12032332212330,1,1,0,12.0,18.0,41.269548980650846,31.431884765625004,663.131048735879,-8.0,16.0
12210013112321,1,1,0,13.0,18.0,39.66491321994693,27.894287109375,842.3998815614602,-8.0,16.0
12210031102022,1,1,0,12.0,18.0,38.62545345842448,27.432861328125,857.1481146451465,-8.0,16.0
12210100303211,1,1,0,12.0,18.0,40.23760484645008,29.080810546875004,769.0539114312745,-8.0,16.0
12210103032211,1,1,0,12.0,18.0,39.42770686793681,29.959716796875,665.8367957495681,-8.0,16.0
12210121101123,1,1,0,12.0,18.0,38.76264982411706,30.531005859375,596.4721267199228,-8.0,16.0
12210121101310,1,1,0,11.0,18.0,38.745514670733705,30.552978515625,594.1351533780763,-8.0,16.0
12210132230310,1,1,0,12.0,18.0,36.80048766056507,31.431884765625004,499.05441793534925,-8.0,16.0
12211022320132,1,1,0,11.0,18.0,36.818079722468326,34.59594726562499,219.92645304997777,-8.0,16.0
12211023200320,1,1,0,11.0,18.0,37.0464083932161,35.255126953125,158.19989476072524,-8.0,16.0
12211023203002,1,1,0,10.0,18.0,36.993777882507736,35.343017578125,151.1552781796968,-8.0,16.0
12211031113000,1,1,0,11.0,18.0,38.67693293076353,39.210205078125,253.81638103007745,-8.0,16.0
12211032300233,1,1,0,13.0,18.0,37.02886894056975,37.342529296875,31.919444527142286,-8.0,16.0
12211032300300,1,1,0,17.0,18.0,37.08147514220075,37.364501953125,31.221690333382877,-8.0,16.0
12211032300321,1,1,0,14.0,18.0,37.0464083932161,37.386474609375,34.48662540657351,-8.0,16.0
12211033122332,1,1,0,17.0,18.0,37.169071070033255,38.814697265625,157.95179521277825,-8.0,16.0
12211120320120,1,1,0,13.0,18.0,37.95286040736008,40.177001953125,290.4021287648952,-8.0,16.0
12032233313023,1,1,0,10.0,17.0,41.3190751006422,27.982177734375,904.68483815939,-8.0,16.0
12210013112320,1,1,0,11.0,17.0,39.66491321994693,27.872314453125,844.2052860646967,-8.0,16.0
12210100110310,1,1,0,10.0,17.0,40.90520917599379,29.322509765624996,784.0577322358122,-8.0,16.0
12210101102301,1,1,0,11.0,17.0,40.77222135640309,30.355224609375,701.9675494010646,-8.0,16.0
12210101102303,1,1,0,10.0,17.0,40.75557912187504,30.355224609375004,700.9724694475365,-8.0,16.0
12210101103200,1,1,0,11.0,17.0,40.77222135640309,30.421142578125,697.298300766116,-8.0,16.0
12210120113012,1,1,0,10.0,17.0,38.65977721690729,29.410400390625,688.4597196676057,-8.0,16.0
12210120323203,1,1,0,14.0,17.0,37.762029375801326,29.036865234375004,708.4110972076321,-8.0,16.0
12210121101132,1,1,0,10.0,17.0,38.76264982411706,30.552978515625,594.6339562911852,-8.0,16.0
12210133122331,1,1,0,12.0,17.0,37.18657808806519,33.211669921875,338.43528392855575,-8.0,16.0
12211023200322,1,1,0,16.0,17.0,37.02886894056975,35.25512695312499,158.40483534553465,-8.0,16.0
12211023202102,1,1,0,13.0,17.0,36.993777882507736,35.255126953125,158.88592651547074,-8.0,16.0
12211032300232,1,1,0,13.0,17.0,37.02886894056975,37.32055664062499,30.254230408818305,-8.0,16.0
12211033122323,1,1,0,16.0,17.0,37.169071070033255,38.792724609375,156.00503836370552,-8.0,16.0
12211103010110,1,1,0,16.0,17.0,39.90130806741598,41.275634765625,477.6000813758032,-8.0,16.0
12032322233021,1,1,0,10.0,16.0,41.07106860910099,28.685302734375,839.7943601363219,-8.0,16.0
12032332300132,1,1,0,11.0,16.0,41.45096087858958,31.783447265625,655.5309159960043,-8.0,16.0
12033223312122,1,1,0,11.0,16.0,41.3190751006422,36.309814453125,465.0824473438039,-8.0,16.0
12210013303020,1,1,0,12.0,16.0,39.189690305241136,27.608642578125,853.1410115341687,-8.0,16.0
12210121101311,1,1,0,10.0,16.0,38.745514670733705,30.574951171875,592.2955399209704,-8.0,16.0
12211012012103,1,1,0,10.0,16.0,39.74943317395265,37.034912109375,286.3752150467314,-8.0,16.0
12211021001310,1,1,0,11.0,16.0,38.745514670733705,35.474853515625,221.73995857833145,-8.0,16.0
12211023202112,1,1,0,12.0,16.0,36.993777882507736,35.299072265625,155.0197869046067,-8.0,16.0
12211032300320,1,1,0,14.0,16.0,37.0464083932161,37.364501953125,32.720533797767516,-8.0,16.0
12211033300101,1,1,0,14.0,16.0,37.15155999522679,38.792724609375,156.0420999140764,-8.0,16.0
12211102002103,1,1,0,13.0,16.0,39.74943317395265,39.495849609375,357.7788788353291,-8.0,16.0
12211120320123,1,1,0,16.0,16.0,37.93553255111769,40.19897460937501,291.7171279170919,-8.0,16.0
12211120320310,1,1,0,12.0,16.0,37.91820060912576,40.220947265625,293.0524257260733,-8.0,16.0
12032232131221,1,0,0,12.0,15.0,41.66470450700676,26.575927734375,1026.6033022909505,-8.0,16.0
12033223312031,1,0,0,11.0,15.0,41.33557545077596,36.28784179687501,467.1551810921772,-8.0,16.0
12033322223230,1,0,0,11.0,15.0,41.00477490069208,39.605712890625,480.3392951876579,-8.0,16.0
12033322223323,1,0,0,11.0,15.0,40.988191041999,39.67163085937499,481.38083965851257,-8.0,16.0
12033322232221,1,0,0,15.0,15.0,41.00477490069208,39.75952148437501,486.61243045791764,-8.0,16.0
12210111223301,1,0,0,12.0,15.0,39.96870022636765,32.640380859375,492.1590598769887,-8.0,16.0
12210123313203,1,0,0,10.0,15.0,36.92354717522953,30.794677734375004,554.1447581414016,-8.0,16.0
12211032300230,1,0,0,10.0,15.0,37.0464083932161,37.32055664062501,29.257879518645172,-8.0,16.0
12211032300303,1,0,0,24.0,15.0,37.06394379399512,37.386474609375,33.72793576361598,-8.0,16.0
12211032300312,1,0,0,12.0,15.0,37.06394379399512,37.408447265625,35.55040313275121,-8.0,16.0
12211120320122,1,0,0,14.0,15.0,37.93553255111769,40.177001953125,289.8644346947136,-8.0,16.0
12033232320222,1,0,0,10.0,14.0,41.12074506833797,37.276611328125,439.3640815097783,-8.0,16.0
12210101021101,1,0,0,10.0,14.0,40.705627417461386,29.827880859375,736.1140878652478,-8.0,16.0
12210121323313,1,0,0,10.0,14.0,37.762029375801326,30.574951171875,573.4856139303282,-8.0,16.0
12211010111101,1,0,0,10.0,14.0,40.971603011346815,37.913818359375,429.07333563189735,-8.0,16.0
