"coverage","country","lon","lat"
"1","BD","88.91235351562501","23.25144013501898"
"1","IN","91.395263671875","23.089837987490625"
"1","IN","91.768798828125","23.33216792325447"
"1","BD","88.71459960937499","24.55711576615336"
"1","BD","91.17553710937499","24.477149613956207"
"1","BD","89.98901367187499","24.156777840003144"
"1","BD","89.79125976562501","22.583582164250842"
"1","IN","88.560791015625","23.291810149894445"
"1","BD","89.63745117187499","23.31199056778366"
"1","BD","89.417724609375","24.09661821871491"
"1","BD","89.791259765625","22.968508644235623"
"1","BD","89.59350585937499","23.956135943131706"
"1","BD","89.945068359375","24.796707947920424"
"1","BD","88.516845703125","24.497145923138127"
"1","IN","92.230224609375","24.497145923138127"
"1","IN","90.670166015625","25.314235145071"
"1","BD","91.043701171875","23.915969980167954"
"1","BD","90.318603515625","23.89588231358835"
"1","BD","90.823974609375","24.597079738459655"
"1","BD","90.16479492187501","23.37251343879384"
"1","IN","88.45092773437501","24.076558727977442"
"1","IN","92.362060546875","24.537129001164274"
"1","IN","91.856689453125","25.195000018574895"
"1","BD","89.703369140625","24.996015338703387"
"1","BD","90.933837890625","23.694834334604323"
"1","IN","88.363037109375","24.29704007430116"
"1","BD","89.373779296875","24.196868525459625"
"1","BD","88.824462890625","23.231250542116335"
"1","BD","89.483642578125","23.694834334604323"
"1","BD","89.571533203125","24.196868525459625"
"1","IN","88.648681640625","23.271626671625917"
"1","BD","90.977783203125","23.7551813777608"
"1","BD","90.31860351562499","23.99628939929646"
"1","BD","89.32983398437501","23.99628939929646"
"1","IN","88.428955078125","23.513625978124132"
"1","IN","91.70288085937501","23.291810149894445"
"1","BD","91.241455078125","25.015928359741995"
"1","BD","89.857177734375","23.1504616484672"
"1","BD","91.505126953125","22.52270533078928"
"1","BD","89.176025390625","24.597079738459655"
"1","BD","90.977783203125","23.614328208393555"
"1","BD","90.23071289062499","23.835600597272048"
"1","BD","89.41772460937501","24.896401864347848"
"1","BD","89.92309570312499","22.948276478701366"
"1","BD","89.681396484375","23.533772597664978"
"1","BD","88.582763671875","24.45715012723491"
"1","BD","91.83471679687499","22.421184338959648"
"1","IN","92.142333984375","25.2546322133188"
