r_left_km,r_right_km,r_center_km,mean_delta_r_w,sum_w,n_od,window_start_pt,hours_since_quake
50.0,70.0,60.0,0.032900717762391195,13168.0,342,2024-09-23 08:00:00,160.0
60.0,80.0,70.0,0.07157412375263775,13957.0,356,2024-09-23 08:00:00,160.0
70.0,90.0,80.0,0.03436517810522053,21841.0,469,2024-09-23 08:00:00,160.0
80.0,100.0,90.0,-0.021421864308030857,17054.0,410,2024-09-23 08:00:00,160.0
90.0,110.0,100.0,0.01929778553856024,9851.0,292,2024-09-23 08:00:00,160.0
100.0,120.0,110.0,0.025291495212536593,11391.0,276,2024-09-23 08:00:00,160.0
110.0,130.0,120.0,0.005042301603643203,8686.0,241,2024-09-23 08:00:00,160.0
120.0,140.0,130.0,-0.01925187487352862,4822.0,180,2024-09-23 08:00:00,160.0
130.0,150.0,140.0,-0.05777177998939995,7581.0,206,2024-09-23 08:00:00,160.0
140.0,160.0,150.0,-0.05317557983775025,8141.0,201,2024-09-23 08:00:00,160.0
150.0,170.0,160.0,-0.014377803951437916,4518.0,130,2024-09-23 08:00:00,160.0
160.0,180.0,170.0,-0.006000238951297477,2953.0,89,2024-09-23 08:00:00,160.0
170.0,190.0,180.0,-0.00609985869907101,2072.0,60,2024-09-23 08:00:00,160.0
180.0,200.0,190.0,-0.03624429532611318,832.0,24,2024-09-23 08:00:00,160.0
190.0,210.0,200.0,-0.13374335317933495,203.0,4,2024-09-23 08:00:00,160.0
200.0,220.0,210.0,,0.0,0,2024-09-23 08:00:00,160.0
210.0,230.0,220.0,,0.0,0,2024-09-23 08:00:00,160.0
220.0,240.0,230.0,,0.0,0,2024-09-23 08:00:00,160.0
230.0,250.0,240.0,,0.0,0,2024-09-23 08:00:00,160.0
240.0,260.0,250.0,,0.0,0,2024-09-23 08:00:00,160.0
250.0,270.0,260.0,,0.0,0,2024-09-23 08:00:00,160.0
260.0,280.0,270.0,,0.0,0,2024-09-23 08:00:00,160.0
270.0,290.0,280.0,,0.0,0,2024-09-23 08:00:00,160.0
280.0,300.0,290.0,,0.0,0,2024-09-23 08:00:00,160.0
290.0,310.0,300.0,,0.0,0,2024-09-23 08:00:00,160.0
300.0,320.0,310.0,,0.0,0,2024-09-23 08:00:00,160.0
310.0,330.0,320.0,,0.0,0,2024-09-23 08:00:00,160.0
320.0,340.0,330.0,,0.0,0,2024-09-23 08:00:00,160.0
330.0,350.0,340.0,,0.0,0,2024-09-23 08:00:00,160.0
340.0,360.0,350.0,,0.0,0,2024-09-23 08:00:00,160.0
350.0,370.0,360.0,,0.0,0,2024-09-23 08:00:00,160.0
360.0,380.0,370.0,,0.0,0,2024-09-23 08:00:00,160.0
370.0,390.0,380.0,,0.0,0,2024-09-23 08:00:00,160.0
380.0,400.0,390.0,,0.0,0,2024-09-23 08:00:00,160.0
390.0,410.0,400.0,,0.0,0,2024-09-23 08:00:00,160.0
400.0,420.0,410.0,,0.0,0,2024-09-23 08:00:00,160.0
410.0,430.0,420.0,,0.0,0,2024-09-23 08:00:00,160.0
420.0,440.0,430.0,,0.0,0,2024-09-23 08:00:00,160.0
430.0,450.0,440.0,,0.0,0,2024-09-23 08:00:00,160.0
440.0,460.0,450.0,,0.0,0,2024-09-23 08:00:00,160.0
450.0,470.0,460.0,,0.0,0,2024-09-23 08:00:00,160.0
460.0,480.0,470.0,,0.0,0,2024-09-23 08:00:00,160.0
470.0,490.0,480.0,,0.0,0,2024-09-23 08:00:00,160.0
480.0,500.0,490.0,,0.0,0,2024-09-23 08:00:00,160.0
0.0,20.0,10.0,0.020991819347044218,6525.0,140,2024-09-24 08:00:00,184.0
10.0,30.0,20.0,0.17380526399432808,64526.0,899,2024-09-24 08:00:00,184.0
20.0,40.0,30.0,-0.028149799437968453,92347.0,1342,2024-09-24 08:00:00,184.0
30.0,50.0,40.0,-0.3371337750726497,41820.0,782,2024-09-24 08:00:00,184.0
40.0,60.0,50.0,0.0004890942926005545,18171.0,442,2024-09-24 08:00:00,184.0
50.0,70.0,60.0,0.029001601608338746,13160.0,346,2024-09-24 08:00:00,184.0
60.0,80.0,70.0,0.08492568843736302,13973.0,373,2024-09-24 08:00:00,184.0
70.0,90.0,80.0,0.05870598827069456,21528.0,486,2024-09-24 08:00:00,184.0
80.0,100.0,90.0,0.015671828596879614,16760.0,415,2024-09-24 08:00:00,184.0
90.0,110.0,100.0,0.05263622282920993,9576.0,280,2024-09-24 08:00:00,184.0
100.0,120.0,110.0,0.0315083510349437,11201.0,269,2024-09-24 08:00:00,184.0
110.0,130.0,120.0,-0.009071100099187771,8608.0,233,2024-09-24 08:00:00,184.0
120.0,140.0,130.0,-0.02171086317979452,4812.0,175,2024-09-24 08:00:00,184.0
130.0,150.0,140.0,-0.09521610457581867,7598.0,210,2024-09-24 08:00:00,184.0
140.0,160.0,150.0,-0.10766568165019681,8123.0,205,2024-09-24 08:00:00,184.0
150.0,170.0,160.0,-0.045833482792124375,4438.0,126,2024-09-24 08:00:00,184.0
160.0,180.0,170.0,0.001691335897203717,2840.0,82,2024-09-24 08:00:00,184.0
170.0,190.0,180.0,0.01774288440105458,1968.0,59,2024-09-24 08:00:00,184.0
180.0,200.0,190.0,0.006283519911231005,785.0,27,2024-09-24 08:00:00,184.0
190.0,210.0,200.0,0.03946206496425158,215.0,5,2024-09-24 08:00:00,184.0
200.0,220.0,210.0,,0.0,0,2024-09-24 08:00:00,184.0
210.0,230.0,220.0,,0.0,0,2024-09-24 08:00:00,184.0
220.0,240.0,230.0,,0.0,0,2024-09-24 08:00:00,184.0
230.0,250.0,240.0,,0.0,0,2024-09-24 08:00:00,184.0
240.0,260.0,250.0,,0.0,0,2024-09-24 08:00:00,184.0
250.0,270.0,260.0,,0.0,0,2024-09-24 08:00:00,184.0
260.0,280.0,270.0,,0.0,0,2024-09-24 08:00:00,184.0
270.0,290.0,280.0,,0.0,0,2024-09-24 08:00:00,184.0
280.0,300.0,290.0,,0.0,0,2024-09-24 08:00:00,184.0
290.0,310.0,300.0,,0.0,0,2024-09-24 08:00:00,184.0
300.0,320.0,310.0,,0.0,0,2024-09-24 08:00:00,184.0
310.0,330.0,320.0,,0.0,0,2024-09-24 08:00:00,184.0
320.0,340.0,330.0,,0.0,0,2024-09-24 08:00:00,184.0
330.0,350.0,340.0,,0.0,0,2024-09-24 08:00:00,184.0
340.0,360.0,350.0,,0.0,0,2024-09-24 08:00:00,184.0
350.0,370.0,360.0,,0.0,0,2024-09-24 08:00:00,184.0
360.0,380.0,370.0,,0.0,0,2024-09-24 08:00:00,184.0
370.0,390.0,380.0,,0.0,0,2024-09-24 08:00:00,184.0
380.0,400.0,390.0,,0.0,0,2024-09-24 08:00:00,184.0
390.0,410.0,400.0,,0.0,0,2024-09-24 08:00:00,184.0
400.0,420.0,410.0,,0.0,0,2024-09-24 08:00:00,184.0
410.0,430.0,420.0,,0.0,0,2024-09-24 08:00:00,184.0
420.0,440.0,430.0,,0.0,0,2024-09-24 08:00:00,184.0
430.0,450.0,440.0,,0.0,0,2024-09-24 08:00:00,184.0
440.0,460.0,450.0,,0.0,0,2024-09-24 08:00:00,184.0
450.0,470.0,460.0,,0.0,0,2024-09-24 08:00:00,184.0
460.0,480.0,470.0,,0.0,0,2024-09-24 08:00:00,184.0
470.0,490.0,480.0,,0.0,0,2024-09-24 08:00:00,184.0
480.0,500.0,490.0,,0.0,0,2024-09-24 08:00:00,184.0
0.0,20.0,10.0,0.019730486915195616,6519.0,142,2024-09-25 08:00:00,208.0
10.0,30.0,20.0,0.14188667667587895,64276.0,909,2024-09-25 08:00:00,208.0
20.0,40.0,30.0,-0.042395440000671976,91867.0,1351,2024-09-25 08:00:00,208.0
30.0,50.0,40.0,-0.3195179812961992,41537.0,791,2024-09-25 08:00:00,208.0
40.0,60.0,50.0,-0.003903756160760031,18121.0,456,2024-09-25 08:00:00,208.0
50.0,70.0,60.0,0.014389270317940798,13024.0,350,2024-09-25 08:00:00,208.0
60.0,80.0,70.0,0.0806097531916332,13755.0,366,2024-09-25 08:00:00,208.0
70.0,90.0,80.0,0.04245518817303941,21519.0,472,2024-09-25 08:00:00,208.0
80.0,100.0,90.0,-0.014406652909666882,16781.0,402,2024-09-25 08:00:00,208.0
90.0,110.0,100.0,0.029459948112503357,9529.0,286,2024-09-25 08:00:00,208.0
100.0,120.0,110.0,0.011283699161097914,11118.0,275,2024-09-25 08:00:00,208.0
110.0,130.0,120.0,-0.021768667249734655,8475.0,234,2024-09-25 08:00:00,208.0
120.0,140.0,130.0,-0.018584134291693498,4554.0,169,2024-09-25 08:00:00,208.0
130.0,150.0,140.0,-0.0951501203473773,7294.0,205,2024-09-25 08:00:00,208.0
140.0,160.0,150.0,-0.10755319083490676,7883.0,204,2024-09-25 08:00:00,208.0
150.0,170.0,160.0,-0.03391291174354427,4344.0,122,2024-09-25 08:00:00,208.0
160.0,180.0,170.0,0.013636663274025832,2895.0,82,2024-09-25 08:00:00,208.0
170.0,190.0,180.0,0.02515968161429275,2038.0,60,2024-09-25 08:00:00,208.0
180.0,200.0,190.0,0.014439381657062239,799.0,27,2024-09-25 08:00:00,208.0
190.0,210.0,200.0,0.0,210.0,5,2024-09-25 08:00:00,208.0
200.0,220.0,210.0,,0.0,0,2024-09-25 08:00:00,208.0
210.0,230.0,220.0,,0.0,0,2024-09-25 08:00:00,208.0
220.0,240.0,230.0,,0.0,0,2024-09-25 08:00:00,208.0
230.0,250.0,240.0,,0.0,0,2024-09-25 08:00:00,208.0
240.0,260.0,250.0,,0.0,0,2024-09-25 08:00:00,208.0
250.0,270.0,260.0,,0.0,0,2024-09-25 08:00:00,208.0
260.0,280.0,270.0,,0.0,0,2024-09-25 08:00:00,208.0
270.0,290.0,280.0,,0.0,0,2024-09-25 08:00:00,208.0
280.0,300.0,290.0,,0.0,0,2024-09-25 08:00:00,208.0
290.0,310.0,300.0,,0.0,0,2024-09-25 08:00:00,208.0
300.0,320.0,310.0,,0.0,0,2024-09-25 08:00:00,208.0
310.0,330.0,320.0,,0.0,0,2024-09-25 08:00:00,208.0
320.0,340.0,330.0,,0.0,0,2024-09-25 08:00:00,208.0
330.0,350.0,340.0,,0.0,0,2024-09-25 08:00:00,208.0
340.0,360.0,350.0,,0.0,0,2024-09-25 08:00:00,208.0
350.0,370.0,360.0,,0.0,0,2024-09-25 08:00:00,208.0
360.0,380.0,370.0,,0.0,0,2024-09-25 08:00:00,208.0
370.0,390.0,380.0,,0.0,0,2024-09-25 08:00:00,208.0
380.0,400.0,390.0,,0.0,0,2024-09-25 08:00:00,208.0
390.0,410.0,400.0,,0.0,0,2024-09-25 08:00:00,208.0
400.0,420.0,410.0,,0.0,0,2024-09-25 08:00:00,208.0
410.0,430.0,420.0,,0.0,0,2024-09-25 08:00:00,208.0
420.0,440.0,430.0,,0.0,0,2024-09-25 08:00:00,208.0
430.0,450.0,440.0,,0.0,0,2024-09-25 08:00:00,208.0
440.0,460.0,450.0,,0.0,0,2024-09-25 08:00:00,208.0
450.0,470.0,460.0,,0.0,0,2024-09-25 08:00:00,208.0
460.0,480.0,470.0,,0.0,0,2024-09-25 08:00:00,208.0
470.0,490.0,480.0,,0.0,0,2024-09-25 08:00:00,208.0
480.0,500.0,490.0,,0.0,0,2024-09-25 08:00:00,208.0
0.0,20.0,10.0,0.012350082134262792,6516.0,141,2024-09-26 08:00:00,232.0
10.0,30.0,20.0,0.17803068821951296,63940.0,908,2024-09-26 08:00:00,232.0
20.0,40.0,30.0,-0.013572895732697522,91439.0,1327,2024-09-26 08:00:00,232.0
30.0,50.0,40.0,-0.3097712741791427,41475.0,777,2024-09-26 08:00:00,232.0
40.0,60.0,50.0,-0.0024129927184965033,18054.0,459,2024-09-26 08:00:00,232.0
50.0,70.0,60.0,0.013815713477501598,12896.0,335,2024-09-26 08:00:00,232.0
60.0,80.0,70.0,0.09590347130964844,13838.0,363,2024-09-26 08:00:00,232.0
70.0,90.0,80.0,0.056557709550026244,21459.0,483,2024-09-26 08:00:00,232.0
80.0,100.0,90.0,-0.01150876547381797,16467.0,400,2024-09-26 08:00:00,232.0
90.0,110.0,100.0,0.013073607006539627,9334.0,277,2024-09-26 08:00:00,232.0
100.0,120.0,110.0,0.012065808756906443,11087.0,272,2024-09-26 08:00:00,232.0
110.0,130.0,120.0,-0.008603860368148405,8504.0,230,2024-09-26 08:00:00,232.0
120.0,140.0,130.0,-0.0193863795139714,4608.0,167,2024-09-26 08:00:00,232.0
130.0,150.0,140.0,-0.06830713648550389,7353.0,200,2024-09-26 08:00:00,232.0
140.0,160.0,150.0,-0.25043310810810027,7940.0,201,2024-09-26 08:00:00,232.0
150.0,170.0,160.0,-0.3581866754639948,4406.0,128,2024-09-26 08:00:00,232.0
160.0,180.0,170.0,-0.015430636810775401,2938.0,88,2024-09-26 08:00:00,232.0
170.0,190.0,180.0,0.007051741814196984,2100.0,63,2024-09-26 08:00:00,232.0
180.0,200.0,190.0,-0.03197313754408687,837.0,25,2024-09-26 08:00:00,232.0
190.0,210.0,200.0,-0.115883722480388,205.0,3,2024-09-26 08:00:00,232.0
200.0,220.0,210.0,,0.0,0,2024-09-26 08:00:00,232.0
210.0,230.0,220.0,,0.0,0,2024-09-26 08:00:00,232.0
220.0,240.0,230.0,,0.0,0,2024-09-26 08:00:00,232.0
230.0,250.0,240.0,,0.0,0,2024-09-26 08:00:00,232.0
240.0,260.0,250.0,,0.0,0,2024-09-26 08:00:00,232.0
250.0,270.0,260.0,,0.0,0,2024-09-26 08:00:00,232.0
260.0,280.0,270.0,,0.0,0,2024-09-26 08:00:00,232.0
270.0,290.0,280.0,,0.0,0,2024-09-26 08:00:00,232.0
280.0,300.0,290.0,,0.0,0,2024-09-26 08:00:00,232.0
290.0,310.0,300.0,,0.0,0,2024-09-26 08:00:00,232.0
300.0,320.0,310.0,,0.0,0,2024-09-26 08:00:00,232.0
310.0,330.0,320.0,,0.0,0,2024-09-26 08:00:00,232.0
320.0,340.0,330.0,,0.0,0,2024-09-26 08:00:00,232.0
330.0,350.0,340.0,,0.0,0,2024-09-26 08:00:00,232.0
340.0,360.0,350.0,,0.0,0,2024-09-26 08:00:00,232.0
350.0,370.0,360.0,,0.0,0,2024-09-26 08:00:00,232.0
360.0,380.0,370.0,,0.0,0,2024-09-26 08:00:00,232.0
370.0,390.0,380.0,,0.0,0,2024-09-26 08:00:00,232.0
380.0,400.0,390.0,,0.0,0,2024-09-26 08:00:00,232.0
390.0,410.0,400.0,,0.0,0,2024-09-26 08:00:00,232.0
400.0,420.0,410.0,,0.0,0,2024-09-26 08:00:00,232.0
410.0,430.0,420.0,,0.0,0,2024-09-26 08:00:00,232.0
420.0,440.0,430.0,,0.0,0,2024-09-26 08:00:00,232.0
430.0,450.0,440.0,,0.0,0,2024-09-26 08:00:00,232.0
440.0,460.0,450.0,,0.0,0,2024-09-26 08:00:00,232.0
450.0,470.0,460.0,,0.0,0,2024-09-26 08:00:00,232.0
460.0,480.0,470.0,,0.0,0,2024-09-26 08:00:00,232.0
470.0,490.0,480.0,,0.0,0,2024-09-26 08:00:00,232.0
480.0,500.0,490.0,,0.0,0,2024-09-26 08:00:00,232.0
0.0,20.0,10.0,0.029686583789197613,6853.0,149,2024-09-27 08:00:00,256.0
10.0,30.0,20.0,0.18574151296990526,61139.0,892,2024-09-27 08:00:00,256.0
20.0,40.0,30.0,-0.015369564162928239,87452.0,1318,2024-09-27 08:00:00,256.0
30.0,50.0,40.0,-0.3127913886396704,41210.0,780,2024-09-27 08:00:00,256.0
40.0,60.0,50.0,0.007700504141153874,19321.0,458,2024-09-27 08:00:00,256.0
50.0,70.0,60.0,0.015380298401607814,14006.0,367,2024-09-27 08:00:00,256.0
60.0,80.0,70.0,0.0562211695781526,14743.0,394,2024-09-27 08:00:00,256.0
70.0,90.0,80.0,0.038085929317224716,21928.0,486,2024-09-27 08:00:00,256.0
80.0,100.0,90.0,-0.006677375662906154,17052.0,413,2024-09-27 08:00:00,256.0
90.0,110.0,100.0,0.029314403767714377,10204.0,297,2024-09-27 08:00:00,256.0
100.0,120.0,110.0,0.02076803851501029,11765.0,282,2024-09-27 08:00:00,256.0
110.0,130.0,120.0,-0.0024927870017411643,9137.0,247,2024-09-27 08:00:00,256.0
120.0,140.0,130.0,-0.003005293093395146,5151.0,189,2024-09-27 08:00:00,256.0
130.0,150.0,140.0,-0.059073781130655895,7604.0,215,2024-09-27 08:00:00,256.0
140.0,160.0,150.0,-0.05717433118781918,8272.0,210,2024-09-27 08:00:00,256.0
150.0,170.0,160.0,-0.010230310575621696,4785.0,136,2024-09-27 08:00:00,256.0
160.0,180.0,170.0,-0.03627146972111106,3105.0,92,2024-09-27 08:00:00,256.0
170.0,190.0,180.0,-0.03671805844237608,2146.0,62,2024-09-27 08:00:00,256.0
180.0,200.0,190.0,0.006930367303531572,830.0,27,2024-09-27 08:00:00,256.0
190.0,210.0,200.0,0.0422106665040502,201.0,5,2024-09-27 08:00:00,256.0
200.0,220.0,210.0,,0.0,0,2024-09-27 08:00:00,256.0
210.0,230.0,220.0,,0.0,0,2024-09-27 08:00:00,256.0
220.0,240.0,230.0,,0.0,0,2024-09-27 08:00:00,256.0
230.0,250.0,240.0,,0.0,0,2024-09-27 08:00:00,256.0
240.0,260.0,250.0,,0.0,0,2024-09-27 08:00:00,256.0
250.0,270.0,260.0,,0.0,0,2024-09-27 08:00:00,256.0
260.0,280.0,270.0,,0.0,0,2024-09-27 08:00:00,256.0
270.0,290.0,280.0,,0.0,0,2024-09-27 08:00:00,256.0
280.0,300.0,290.0,,0.0,0,2024-09-27 08:00:00,256.0
290.0,310.0,300.0,,0.0,0,2024-09-27 08:00:00,256.0
300.0,320.0,310.0,,0.0,0,2024-09-27 08:00:00,256.0
310.0,330.0,320.0,,0.0,0,2024-09-27 08:00:00,256.0
320.0,340.0,330.0,,0.0,0,2024-09-27 08:00:00,256.0
330.0,350.0,340.0,,0.0,0,2024-09-27 08:00:00,256.0
340.0,360.0,350.0,,0.0,0,2024-09-27 08:00:00,256.0
350.0,370.0,360.0,,0.0,0,2024-09-27 08:00:00,256.0
360.0,380.0,370.0,,0.0,0,2024-09-27 08:00:00,256.0
370.0,390.0,380.0,,0.0,0,2024-09-27 08:00:00,256.0
380.0,400.0,390.0,,0.0,0,2024-09-27 08:00:00,256.0
390.0,410.0,400.0,,0.0,0,2024-09-27 08:00:00,256.0
400.0,420.0,410.0,,0.0,0,2024-09-27 08:00:00,256.0
410.0,430.0,420.0,,0.0,0,2024-09-27 08:00:00,256.0
420.0,440.0,430.0,,0.0,0,2024-09-27 08:00:00,256.0
430.0,450.0,440.0,,0.0,0,2024-09-27 08:00:00,256.0
440.0,460.0,450.0,,0.0,0,2024-09-27 08:00:00,256.0
450.0,470.0,460.0,,0.0,0,2024-09-27 08:00:00,256.0
460.0,480.0,470.0,,0.0,0,2024-09-27 08:00:00,256.0
470.0,490.0,480.0,,0.0,0,2024-09-27 08:00:00,256.0
480.0,500.0,490.0,,0.0,0,2024-09-27 08:00:00,256.0
0.0,20.0,10.0,0.004373637884403034,7578.0,147,2024-09-28 08:00:00,280.0
10.0,30.0,20.0,0.1051470204144288,54640.0,685,2024-09-28 08:00:00,280.0
20.0,40.0,30.0,0.02013985063925325,79801.0,973,2024-09-28 08:00:00,280.0
30.0,50.0,40.0,-0.0999378018026664,42102.0,655,2024-09-28 08:00:00,280.0
40.0,60.0,50.0,0.006657507952216637,21149.0,476,2024-09-28 08:00:00,280.0
50.0,70.0,60.0,0.017756689525477987,14884.0,375,2024-09-28 08:00:00,280.0
60.0,80.0,70.0,0.037627801645444395,15462.0,384,2024-09-28 08:00:00,280.0
70.0,90.0,80.0,0.01493083028459202,21853.0,440,2024-09-28 08:00:00,280.0
80.0,100.0,90.0,-0.013510445296189173,16956.0,382,2024-09-28 08:00:00,280.0
90.0,110.0,100.0,0.013762678264172636,10590.0,305,2024-09-28 08:00:00,280.0
100.0,120.0,110.0,0.0046877763373106346,11751.0,278,2024-09-28 08:00:00,280.0
110.0,130.0,120.0,-0.008835177635539013,9180.0,240,2024-09-28 08:00:00,280.0
120.0,140.0,130.0,-0.0019808753574421644,5523.0,187,2024-09-28 08:00:00,280.0
130.0,150.0,140.0,-0.0030877795866928364,7774.0,200,2024-09-28 08:00:00,280.0
140.0,160.0,150.0,-0.016442148829591108,8275.0,196,2024-09-28 08:00:00,280.0
150.0,170.0,160.0,-0.024214036665618797,4853.0,134,2024-09-28 08:00:00,280.0
160.0,180.0,170.0,-0.09808823666497292,3150.0,92,2024-09-28 08:00:00,280.0
170.0,190.0,180.0,-0.13606569714496505,2262.0,60,2024-09-28 08:00:00,280.0
180.0,200.0,190.0,-0.020332850466329964,918.0,23,2024-09-28 08:00:00,280.0
190.0,210.0,200.0,-0.09149782709848484,204.0,3,2024-09-28 08:00:00,280.0
200.0,220.0,210.0,,0.0,0,2024-09-28 08:00:00,280.0
210.0,230.0,220.0,,0.0,0,2024-09-28 08:00:00,280.0
220.0,240.0,230.0,,0.0,0,2024-09-28 08:00:00,280.0
230.0,250.0,240.0,,0.0,0,2024-09-28 08:00:00,280.0
240.0,260.0,250.0,,0.0,0,2024-09-28 08:00:00,280.0
250.0,270.0,260.0,,0.0,0,2024-09-28 08:00:00,280.0
260.0,280.0,270.0,,0.0,0,2024-09-28 08:00:00,280.0
270.0,290.0,280.0,,0.0,0,2024-09-28 08:00:00,280.0
280.0,300.0,290.0,,0.0,0,2024-09-28 08:00:00,280.0
290.0,310.0,300.0,,0.0,0,2024-09-28 08:00:00,280.0
300.0,320.0,310.0,,0.0,0,2024-09-28 08:00:00,280.0
310.0,330.0,320.0,,0.0,0,2024-09-28 08:00:00,280.0
320.0,340.0,330.0,,0.0,0,2024-09-28 08:00:00,280.0
330.0,350.0,340.0,,0.0,0,2024-09-28 08:00:00,280.0
340.0,360.0,350.0,,0.0,0,2024-09-28 08:00:00,280.0
350.0,370.0,360.0,,0.0,0,2024-09-28 08:00:00,280.0
360.0,380.0,370.0,,0.0,0,2024-09-28 08:00:00,280.0
370.0,390.0,380.0,,0.0,0,2024-09-28 08:00:00,280.0
380.0,400.0,390.0,,0.0,0,2024-09-28 08:00:00,280.0
390.0,410.0,400.0,,0.0,0,2024-09-28 08:00:00,280.0
400.0,420.0,410.0,,0.0,0,2024-09-28 08:00:00,280.0
410.0,430.0,420.0,,0.0,0,2024-09-28 08:00:00,280.0
420.0,440.0,430.0,,0.0,0,2024-09-28 08:00:00,280.0
430.0,450.0,440.0,,0.0,0,2024-09-28 08:00:00,280.0
440.0,460.0,450.0,,0.0,0,2024-09-28 08:00:00,280.0
450.0,470.0,460.0,,0.0,0,2024-09-28 08:00:00,280.0
460.0,480.0,470.0,,0.0,0,2024-09-28 08:00:00,280.0
470.0,490.0,480.0,,0.0,0,2024-09-28 08:00:00,280.0
480.0,500.0,490.0,,0.0,0,2024-09-28 08:00:00,280.0
0.0,20.0,10.0,0.00336340195180272,8779.0,140,2024-09-29 08:00:00,304.0
10.0,30.0,20.0,0.04847536581158352,61318.0,598,2024-09-29 08:00:00,304.0
20.0,40.0,30.0,-0.0010922329417168185,90297.0,857,2024-09-29 08:00:00,304.0
30.0,50.0,40.0,-0.06505830765598977,48215.0,627,2024-09-29 08:00:00,304.0
40.0,60.0,50.0,-0.0051401600233849645,23547.0,480,2024-09-29 08:00:00,304.0
50.0,70.0,60.0,-0.0015019466737887224,16441.0,372,2024-09-29 08:00:00,304.0
60.0,80.0,70.0,0.024508009076166622,17623.0,394,2024-09-29 08:00:00,304.0
70.0,90.0,80.0,0.005529271111436378,25493.0,453,2024-09-29 08:00:00,304.0
80.0,100.0,90.0,-0.012902955728172443,19753.0,387,2024-09-29 08:00:00,304.0
90.0,110.0,100.0,0.005681847649129868,12249.0,306,2024-09-29 08:00:00,304.0
100.0,120.0,110.0,0.004162048389554451,13832.0,283,2024-09-29 08:00:00,304.0
110.0,130.0,120.0,-0.0010905469397056275,10787.0,252,2024-09-29 08:00:00,304.0
120.0,140.0,130.0,-0.002674828298254564,6588.0,205,2024-09-29 08:00:00,304.0
130.0,150.0,140.0,-0.009401216515390519,8997.0,202,2024-09-29 08:00:00,304.0
140.0,160.0,150.0,-0.01690979562823292,9572.0,194,2024-09-29 08:00:00,304.0
150.0,170.0,160.0,-0.00958641652176463,6031.0,147,2024-09-29 08:00:00,304.0
160.0,180.0,170.0,0.0,3919.0,99,2024-09-29 08:00:00,304.0
170.0,190.0,180.0,0.0,2633.0,64,2024-09-29 08:00:00,304.0
180.0,200.0,190.0,0.018086779775281912,1032.0,28,2024-09-29 08:00:00,304.0
190.0,210.0,200.0,0.08407908436076997,222.0,4,2024-09-29 08:00:00,304.0
200.0,220.0,210.0,,0.0,0,2024-09-29 08:00:00,304.0
210.0,230.0,220.0,,0.0,0,2024-09-29 08:00:00,304.0
220.0,240.0,230.0,,0.0,0,2024-09-29 08:00:00,304.0
230.0,250.0,240.0,,0.0,0,2024-09-29 08:00:00,304.0
240.0,260.0,250.0,,0.0,0,2024-09-29 08:00:00,304.0
250.0,270.0,260.0,,0.0,0,2024-09-29 08:00:00,304.0
260.0,280.0,270.0,,0.0,0,2024-09-29 08:00:00,304.0
270.0,290.0,280.0,,0.0,0,2024-09-29 08:00:00,304.0
280.0,300.0,290.0,,0.0,0,2024-09-29 08:00:00,304.0
290.0,310.0,300.0,,0.0,0,2024-09-29 08:00:00,304.0
300.0,320.0,310.0,,0.0,0,2024-09-29 08:00:00,304.0
310.0,330.0,320.0,,0.0,0,2024-09-29 08:00:00,304.0
320.0,340.0,330.0,,0.0,0,2024-09-29 08:00:00,304.0
330.0,350.0,340.0,,0.0,0,2024-09-29 08:00:00,304.0
340.0,360.0,350.0,,0.0,0,2024-09-29 08:00:00,304.0
350.0,370.0,360.0,,0.0,0,2024-09-29 08:00:00,304.0
360.0,380.0,370.0,,0.0,0,2024-09-29 08:00:00,304.0
370.0,390.0,380.0,,0.0,0,2024-09-29 08:00:00,304.0
380.0,400.0,390.0,,0.0,0,2024-09-29 08:00:00,304.0
390.0,410.0,400.0,,0.0,0,2024-09-29 08:00:00,304.0
400.0,420.0,410.0,,0.0,0,2024-09-29 08:00:00,304.0
410.0,430.0,420.0,,0.0,0,2024-09-29 08:00:00,304.0
420.0,440.0,430.0,,0.0,0,2024-09-29 08:00:00,304.0
430.0,450.0,440.0,,0.0,0,2024-09-29 08:00:00,304.0
440.0,460.0,450.0,,0.0,0,2024-09-29 08:00:00,304.0
450.0,470.0,460.0,,0.0,0,2024-09-29 08:00:00,304.0
460.0,480.0,470.0,,0.0,0,2024-09-29 08:00:00,304.0
470.0,490.0,480.0,,0.0,0,2024-09-29 08:00:00,304.0
480.0,500.0,490.0,,0.0,0,2024-09-29 08:00:00,304.0
0.0,20.0,10.0,0.030963218022527553,7105.0,146,2024-09-30 08:00:00,328.0
10.0,30.0,20.0,0.18349903511002355,67596.0,913,2024-09-30 08:00:00,328.0
20.0,40.0,30.0,-0.012213144709065277,97026.0,1350,2024-09-30 08:00:00,328.0
30.0,50.0,40.0,-0.30920809677565186,44864.0,798,2024-09-30 08:00:00,328.0
40.0,60.0,50.0,2.3710273153781934e-06,19734.0,469,2024-09-30 08:00:00,328.0
50.0,70.0,60.0,0.02885287837493409,14022.0,366,2024-09-30 08:00:00,328.0
60.0,80.0,70.0,0.08256319833042233,15087.0,390,2024-09-30 08:00:00,328.0
70.0,90.0,80.0,0.05604380058638809,23437.0,495,2024-09-30 08:00:00,328.0
80.0,100.0,90.0,0.004149919563639087,18209.0,419,2024-09-30 08:00:00,328.0
90.0,110.0,100.0,0.03363702747563696,10623.0,300,2024-09-30 08:00:00,328.0
100.0,120.0,110.0,0.03798414535826706,12502.0,299,2024-09-30 08:00:00,328.0
