slug,event_type,r_bin_km,n_rows,frac_phi_overlap_zero,frac_phi_overlap_nan,mean_n_tiles_overlap,mean_tile_overlap_ratio
hurricane_john_across_southeastern_guerrero_mexico,hurricane,80.0,6,0.0,0.0,407.6666666666667,0.9543710914269944
hurricane_john_across_southeastern_guerrero_mexico,hurricane,90.0,6,0.0,0.0,340.3333333333333,0.9427792051410836
hurricane_john_across_southeastern_guerrero_mexico,hurricane,100.0,6,0.0,0.0,368.6666666666667,0.9404891195349299
hurricane_john_across_southeastern_guerrero_mexico,hurricane,110.0,6,0.0,0.0,378.0,0.9306684484669532
hurricane_john_across_southeastern_guerrero_mexico,hurricane,120.0,6,0.0,0.0,389.8333333333333,0.9378644267474311
hurricane_john_across_southeastern_guerrero_mexico,hurricane,130.0,6,0.0,0.0,461.1666666666667,0.9275777319712559
hurricane_john_across_southeastern_guerrero_mexico,hurricane,140.0,6,0.0,0.0,431.8333333333333,0.898854220534237
hurricane_john_across_southeastern_guerrero_mexico,hurricane,150.0,6,0.0,0.0,379.8333333333333,0.884202678834615
hurricane_john_across_southeastern_guerrero_mexico,hurricane,160.0,6,0.0,0.0,274.3333333333333,0.8633428197275165
hurricane_john_across_southeastern_guerrero_mexico,hurricane,170.0,6,0.0,0.0,312.1666666666667,0.9168477002917657
hurricane_john_across_southeastern_guerrero_mexico,hurricane,180.0,6,0.0,0.0,362.6666666666667,0.9108996916449509
hurricane_john_across_southeastern_guerrero_mexico,hurricane,190.0,6,0.0,0.0,426.6666666666667,0.9245175269859324
hurricane_john_across_southeastern_guerrero_mexico,hurricane,200.0,6,0.0,0.0,434.8333333333333,0.9418876842963949
hurricane_john_across_southeastern_guerrero_mexico,hurricane,210.0,6,0.0,0.0,450.6666666666667,0.888620826655993
hurricane_john_across_southeastern_guerrero_mexico,hurricane,220.0,6,0.0,0.0,567.3333333333334,0.9239993697276355
hurricane_john_across_southeastern_guerrero_mexico,hurricane,230.0,6,0.0,0.0,436.1666666666667,0.9128400557254586
hurricane_john_across_southeastern_guerrero_mexico,hurricane,240.0,6,0.0,0.0,311.0,0.9202805016111327
