slug,storm_name,r_bin_km,phi_mean,n_tiles_mean,n_tiles_crisis_mean,n_tiles_overlap_mean,baseline_sum_mean,crisis_sum_mean,n_eff_mean,r_center_km,abs_dev
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,460.0,1.028833228088576,804.3333333333334,820.0,788.3333333333334,209337.71363933026,215373.10104949315,804.3333333333334,465.0,0.028833228088575913
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,470.0,1.0272439162331184,842.3333333333334,846.3333333333334,826.3333333333334,241734.49199164062,248316.68012760082,842.3333333333334,475.0,0.027243916233118393
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,480.0,1.0376789896194074,861.6666666666666,884.3333333333334,839.0,163270.91094609583,169422.05981610122,861.6666666666666,485.0,0.03767898961940741
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,490.0,1.0503132920280875,875.3333333333334,897.6666666666666,853.6666666666666,168797.72120818522,177286.2993531179,875.3333333333334,495.0,0.05031329202808754
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,100.0,1.00179540020301,160.66666666666666,157.0,149.66666666666666,80316.39438216308,80465.21829347283,157.0,105.0,0.0017954002030100558
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,110.0,0.9463874729947862,204.66666666666666,194.33333333333334,188.33333333333334,37585.565913054255,35554.53318907028,194.33333333333334,115.0,0.053612527005213795
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,120.0,0.8355043846498676,152.0,143.0,135.0,21666.59800688356,18106.670662746055,143.0,125.0,0.16449561535013235
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,130.0,0.9224984717004681,144.66666666666666,127.66666666666667,120.0,28326.893797747238,26128.18221403456,127.66666666666667,135.0,0.07750152829953194
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,140.0,0.9817638176720066,190.33333333333334,165.0,162.66666666666666,96538.89278999879,94727.72276125902,165.0,145.0,0.0182361823279934
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,150.0,0.9956089533290262,201.33333333333334,183.33333333333334,181.33333333333334,72683.97820550401,72320.17090031593,183.33333333333334,155.0,0.004391046670973786
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,160.0,1.000310371441472,251.66666666666666,229.33333333333334,225.66666666666666,60659.29282272243,60657.81655024361,229.33333333333334,165.0,0.0003103714414720571
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,170.0,1.01853579608573,234.33333333333334,219.66666666666666,216.0,48209.48450994267,49089.88573913724,219.66666666666666,175.0,0.018535796085729972
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,180.0,1.0087963728887226,233.66666666666666,223.0,220.0,53370.39057444493,53827.877928766575,223.0,185.0,0.008796372888722592
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,190.0,1.0011237266955517,287.0,257.3333333333333,251.66666666666666,61989.63872998878,62047.2569074874,257.3333333333333,195.0,0.0011237266955517189
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,200.0,1.027742084784127,370.6666666666667,338.3333333333333,330.6666666666667,117231.89018044125,120411.0426473439,338.3333333333333,205.0,0.027742084784126986
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,210.0,1.0275777764884895,335.3333333333333,306.0,302.3333333333333,87042.92406139348,89386.34290464608,306.0,215.0,0.02757777648848947
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,220.0,1.0120009366575866,274.0,241.66666666666666,237.33333333333334,77647.06725804851,78573.10323218546,241.66666666666666,225.0,0.012000936657586614
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,230.0,0.9816137713059284,306.0,266.3333333333333,259.3333333333333,98508.05148661406,96688.27174456812,266.3333333333333,235.0,0.018386228694071582
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,240.0,0.9545477000891501,457.0,381.0,376.3333333333333,244999.89245652605,233694.72824609713,381.0,245.0,0.04545229991084987
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,250.0,0.9137845808630661,461.0,401.0,395.0,169492.9259613822,154844.20726107716,401.0,255.0,0.08621541913693387
