k,Ds,spearman_rho_alpha_emp_D,spearman_p_alpha_emp_D,pearson_r_alpha_emp_D,pearson_p_alpha_emp_D,mae_alpha_D,n_events_D,spearman_rho_alpha_pred_vs_delta_near_D,spearman_p_alpha_pred_vs_delta_near_D,spearman_rho_alpha_pred_vs_D_peak_D,spearman_p_alpha_pred_vs_D_peak_D,spearman_rho_alpha_emp_E,spearman_p_alpha_emp_E,pearson_r_alpha_emp_E,pearson_p_alpha_emp_E,mae_alpha_E,n_events_E,spearman_rho_alpha_pred_vs_delta_near_E,spearman_p_alpha_pred_vs_delta_near_E,spearman_rho_alpha_pred_vs_D_peak_E,spearman_p_alpha_pred_vs_D_peak_E
0.0005298316906283707,573.6152510448682,0.16821465428276572,0.504632511085031,0.11615488086930578,0.646246006636381,0.2648869608925413,18,-0.4117647058823529,0.08953914742899166,0.3931888544891641,0.10648479569520816,0.15995872033023736,0.5260613631447345,0.11567992272239266,0.6476035325805277,0.24333568382195825,18,-0.41589267285861714,0.08605648033750414,0.4447884416924664,0.06438522410365068
0.0005298316906283707,672.3357536499335,0.16821465428276572,0.504632511085031,0.11531489532419974,0.6486475740767013,0.2669140275809674,18,-0.4117647058823529,0.08953914742899166,0.3931888544891641,0.10648479569520816,0.17853457172342618,0.4784449329228026,0.11488508935467216,0.6498776929564818,0.24437813577679238,18,-0.42414860681114547,0.07938890239460483,0.43446852425180604,0.0715970112602687
0.0005298316906283707,788.0462815669912,0.16821465428276572,0.504632511085031,0.11458727080009401,0.6507305652706237,0.2701951064330193,18,-0.4117647058823529,0.08953914742899166,0.3931888544891641,0.10648479569520816,0.17853457172342618,0.4784449329228026,0.11421323114500473,0.6518022992955419,0.24675915474830445,18,-0.42414860681114547,0.07938890239460483,0.43446852425180604,0.0715970112602687
0.0005298316906283707,923.6708571873866,0.16821465428276572,0.504632511085031,0.11395999214244222,0.6525282727165111,0.27392945464088553,18,-0.4117647058823529,0.08953914742899166,0.3931888544891641,0.10648479569520816,0.17853457172342618,0.4784449329228026,0.11364629873273766,0.6534279660081165,0.24933322406822025,18,-0.42414860681114547,0.07938890239460483,0.43446852425180604,0.0715970112602687
0.0006210169418915617,9.236708571873866,0.1001031991744066,0.6926899392518375,0.10360478132397738,0.6824622593034078,0.35373120282696674,18,-0.13725490196078433,0.5870615369663565,0.04850361197110423,0.848430360162973,0.0196078431372549,0.9384456264028495,0.08297754147548517,0.7434142995024978,0.3031402752167289,18,0.017543859649122806,0.9449151835129638,-0.3973168214654283,0.10253523912493727
0.0006210169418915617,10.826367338740546,0.12074303405572755,0.6331873816566363,0.11683048380263993,0.6443168288576923,0.3513547872656041,18,-0.17027863777089783,0.49934109695673945,0.05882352941176471,0.816654203568489,0.011351909184726523,0.9643420040748253,0.08539357762211483,0.7361916189936295,0.2995912593664508,18,0.03611971104231166,0.8868532969155285,-0.3684210526315789,0.13248715636055625
0.0006210169418915617,12.689610031679228,0.12693498452012383,0.6157269826949076,0.12754841074848425,0.6140076572057639,0.3487178024597771,18,-0.19091847265221878,0.4479306707266413,0.07739938080495357,0.7601672386317739,0.017543859649122806,0.9449151835129638,0.0873161870694666,0.7304589928404918,0.2958016668074161,18,-0.009287925696594427,0.9708223763257616,-0.36016511867905054,0.14206248632367482
0.0006210169418915617,14.873521072935118,0.15789473684210525,0.5314832784708439,0.13600498045056428,0.5905035583071715,0.34578424145968906,18,-0.2260061919504644,0.3671777255550172,0.07120743034055728,0.7788829476841139,0.05675954592363261,0.8229893024799763,0.08900310836747649,0.7254402755480471,0.29175202825454627,18,-0.03611971104231166,0.8868532969155285,-0.33952528379772956,0.16807083488832178
0.0006210169418915617,17.43328822199989,0.13725490196078433,0.5870615369663565,0.14245036458484006,0.5728451735906521,0.342505386616442,18,-0.23632610939112486,0.3451012488097786,0.1001031991744066,0.6926899392518375,0.09391124871001032,0.7108992592881784,0.09072118839199464,0.7203397781570843,0.28741568663129724,18,-0.04437564499484004,0.8612061336731367,-0.3106295149638803,0.20962534083657888
0.0006210169418915617,20.43359717856943,0.13106295149638802,0.6041941281040611,0.14717570701408206,0.5600449646268081,0.3388200410873531,18,-0.2280701754385965,0.36270020849471035,0.12899896800825592,0.6099496263278285,0.08771929824561403,0.7292587507339037,0.09275286337014686,0.7143227861840521,0.28275694382133837,18,-0.017543859649122806,0.9449151835129638,-0.283797729618163,0.25375641790875597
0.0006210169418915617,23.95026619987486,0.12693498452012383,0.6157269826949076,0.15042667222329792,0.5513120318128748,0.3346576512778289,18,-0.2115583075335397,0.39938013616939916,0.11867905056759545,0.6390493358496443,0.08771929824561403,0.7292587507339037,0.0954010795130291,0.706503904119998,0.27773034548889597,18,-0.017543859649122806,0.9449151835129638,-0.283797729618163,0.25375641790875597
0.0006210169418915617,28.072162039411786,0.17853457172342618,0.4784449329228026,0.15229515795586301,0.5463203221149869,0.32994500296895596,18,-0.24458204334365324,0.3280041243603068,0.15583075335397317,0.5369306230900768,0.08152734778121776,0.7477594697936525,0.09898065490007442,0.6959795826805314,0.27228219256814545,18,0.017543859649122806,0.9449151835129638,-0.2672858617131063,0.2836081785098672
0.0006210169418915617,32.90344562312669,0.17234262125902994,0.49407642787678363,0.15299530699816447,0.5444550785237151,0.3246029811621541,18,-0.23839009287925697,0.340779724454077,0.13725490196078433,0.5870615369663565,0.04231166150670795,0.8676065335789527,0.10377734530138256,0.681959563218364,0.2670302672447499,18,0.05882352941176471,0.816654203568489,-0.2280701754385965,0.36270020849471035
0.0006210169418915617,38.56620421163472,0.19711042311661509,0.4330576703920279,0.15277925821255492,0.5450303419604782,0.31856638921839875,18,-0.28586171310629516,0.2501695935454806,0.23839009287925697,0.340779724454077,-0.01547987616099071,0.9513880221541827,0.10994813185526726,0.6640685659305273,0.2621984714883753,18,0.10216718266253869,0.6866550541678015,-0.1331269349845201,0.5984607651208831
0.0006210169418915617,45.203536563602455,0.16821465428276572,0.504632511085031,0.15167846284296288,0.5479656021654283,0.3117966782136517,18,-0.3023735810113519,0.22262935502892156,0.25696594427244585,0.30330908061762435,0.009287925696594427,0.9708223763257616,0.11734221875028733,0.6428570117377653,0.2569378580690164,18,0.06707946336429307,0.7914253837974394,-0.1001031991744066,0.6926899392518375
0.0006210169418915617,52.9831690628371,0.2115583075335397,0.39938013616939916,0.149888333174534,0.552753963737829,0.3053181167512231,18,-0.32094943240454077,0.19408223512614609,0.3126934984520124,0.2064536417438368,0.07533539731682146,0.766392281347839,0.1252840767888508,0.6203636324785767,0.2526068414478886,18,-0.007223942208462332,0.9773044881689205,-0.04643962848297213,0.8548139516870751
0.0006210169418915617,62.10169418915616,0.16821465428276572,0.504632511085031,0.1477167461412894,0.558587405845046,0.29935653073103713,18,-0.3353973168214654,0.17363506116754218,0.3684210526315789,0.13248715636055625,0.11042311661506708,0.6626984309773882,0.1325168572577498,0.6001531271059637,0.24968289172024147,18,-0.09184726522187822,0.7170028416617739,0.007223942208462332,0.9773044881689205
0.0006210169418915617,72.78953843983153,0.1847265221878225,0.46306133291799106,0.14513811892028683,0.5655491013498967,0.29381488621219354,18,-0.35397316821465424,0.1495513888590625,0.38493292053663575,0.11470802686534462,0.22187822497420018,0.37622542106556206,0.13760556618837338,0.5860973904505207,0.24781125183845074,18,-0.20949432404540763,0.40410193596361965,0.1496388028895769,0.5534228921214378
0.0006210169418915617,85.3167852417281,0.1929824561403509,0.44294415082481003,0.1420822380707365,0.5738476046955965,0.28799167221064925,18,-0.3457172342621259,0.15995306278645874,0.413828689370485,0.08778525139466073,0.2549019607843137,0.30734528041254605,0.13972655574642176,0.5802799520315904,0.24585136327022264,18,-0.32094943240454077,0.19408223512614609,0.29205366357069146,0.23960176390544208
0.0006210169418915617,100.0,0.20949432404540763,0.40410193596361965,0.1386864981373233,0.5831295644210233,0.28199880589265613,18,-0.3560371517027864,0.1470255476478887,0.47781217750258,0.04491215118822409,0.23632610939112486,0.3451012488097786,0.13911845567880257,0.5819453461291105,0.24385927011336136,18,-0.32920536635706915,0.18221199775917413,0.29411764705882354,0.23614329729664102
0.0006210169418915617,117.21022975334806,0.17647058823529413,0.4836281454935329,0.13535755485539683,0.5922897213353612,0.27602637383946316,18,-0.3663570691434469,0.13483747906980886,0.47368421052631576,0.047064111171724266,0.22187822497420018,0.37622542106556206,0.13673027725579096,0.5885052218049613,0.2419151112342296,18,-0.3353973168214654,0.17363506116754218,0.2425180598555212,0.3322310909053101
0.0006210169418915617,137.3823795883264,0.15376676986584106,0.5424031647570589,0.13224081604331317,0.6009195097843619,0.2711709605059477,18,-0.32094943240454077,0.19408223512614609,0.4406604747162023,0.06720191241367014,0.2239422084623323,0.3716861637562172,0.1335625760383634,0.5972534900809455,0.24011726027336738,18,-0.36016511867905054,0.14206248632367482,0.29205366357069146,0.23960176390544208
0.0006210169418915617,161.02620275609394,0.15376676986584106,0.5424031647570589,0.1293876888183791,0.6088639841246674,0.2671822854468718,18,-0.32094943240454077,0.19408223512614609,0.4406604747162023,0.06720191241367014,0.23426212590299278,0.34945414298064165,0.1303035023426637,0.6063093223003538,0.24064933195476115,18,-0.413828689370485,0.08778525139466073,0.33952528379772956,0.16807083488832178
0.0006210169418915617,188.73918221350976,0.16202270381836945,0.5206651056985048,0.12683877393912613,0.615996817081001,0.26378695475016484,18,-0.3663570691434469,0.13483747906980886,0.391124871001032,0.10849983794275488,0.19091847265221878,0.4479306707266413,0.12730522146696577,0.6146890453508288,0.24130092836252523,18,-0.45304437564499483,0.05901670687313082,0.38493292053663575,0.11470802686534462
0.0006210169418915617,221.22162910704503,0.14344685242518057,0.5701354475609234,0.12460034594299477,0.6222879303952875,0.2612852648591397,18,-0.38493292053663575,0.11470802686534462,0.3746130030959752,0.1256082485036117,0.17440660474716205,0.4888387099593369,0.12469380555640584,0.6220247589931974,0.24187811050845143,18,-0.45304437564499483,0.05901670687313082,0.40144478844169246,0.09869191321215513
0.0006210169418915617,259.2943797404667,0.17234262125902994,0.49407642787678363,0.12265353794427117,0.6277797853675023,0.26048613135411874,18,-0.4055727554179567,0.09495342479222924,0.3766769865841073,0.12337214538125062,0.1867905056759546,0.45798943476882836,0.12247690610898075,0.62827898305588,0.24236535199281775,18,-0.4654282765737873,0.051601612000717,0.43446852425180604,0.0715970112602687
0.0006210169418915617,303.9195382313198,0.1826625386996904,0.46816133789331493,0.12096609641826081,0.6325550938336435,0.2602510637247417,18,-0.41589267285861714,0.08605648033750414,0.37254901960784315,0.12787268607330352,0.1867905056759546,0.45798943476882836,0.12061305572685652,0.6335559270684461,0.24275398862373976,18,-0.4654282765737873,0.051601612000717,0.43446852425180604,0.0715970112602687
0.0006210169418915617,356.2247890262444,0.19091847265221878,0.4479306707266413,0.11950238458934702,0.6367085058492027,0.2605677394352677,18,-0.4220846233230134,0.0810190486949893,0.3828689370485036,0.11683232301276776,0.1867905056759546,0.45798943476882836,0.11904806377026966,0.6379997873323509,0.24304164486425794,18,-0.4654282765737873,0.051601612000717,0.43446852425180604,0.0715970112602687
0.0006210169418915617,417.53189365604004,0.1826625386996904,0.46816133789331493,0.11822968591252121,0.6403283016757751,0.2613961202669232,18,-0.42414860681114547,0.07938890239460483,0.38906088751289986,0.11054194705770325,0.17234262125902994,0.49407642787678363,0.11773104587109945,0.6417486429281729,0.24323070216882126,18,-0.45098039215686275,0.06032623578568477,0.45098039215686275,0.06032623578568477
0.0006210169418915617,489.3900918477494,0.16821465428276572,0.504632511085031,0.11712093075112734,0.6434881236749348,0.26268156114000807,18,-0.4117647058823529,0.08953914742899166,0.3931888544891641,0.10648479569520816,0.15995872033023736,0.5260613631447345,0.11661960115763997,0.6449187708471474,0.24332646815563905,18,-0.41589267285861714,0.08605648033750414,0.4447884416924664,0.06438522410365068
0.0006210169418915617,573.6152510448682,0.16821465428276572,0.504632511085031,0.11615488086930609,0.6462460066363803,0.26436578400155164,18,-0.4117647058823529,0.08953914742899166,0.3931888544891641,0.10648479569520816,0.15995872033023736,0.5260613631447345,0.1156799227223933,0.6476035325805258,0.24333568382195814,18,-0.41589267285861714,0.08605648033750414,0.4447884416924664,0.06438522410365068
0.0006210169418915617,672.3357536499335,0.16821465428276572,0.504632511085031,0.11531489532420028,0.6486475740767,0.26639285068997753,18,-0.4117647058823529,0.08953914742899166,0.3931888544891641,0.10648479569520816,0.17853457172342618,0.4784449329228026,0.11488508935467301,0.6498776929564792,0.2438569588858025,18,-0.42414860681114547,0.07938890239460483,0.43446852425180604,0.0715970112602687
0.0006210169418915617,788.0462815669912,0.16821465428276572,0.504632511085031,0.11458727080009384,0.6507305652706243,0.26941334109653464,18,-0.4117647058823529,0.08953914742899166,0.3931888544891641,0.10648479569520816,0.17853457172342618,0.4784449329228026,0.11421323114500356,0.6518022992955457,0.2462379778573148,18,-0.42414860681114547,0.07938890239460483,0.43446852425180604,0.0715970112602687
0.0006210169418915617,923.6708571873866,0.16821465428276572,0.504632511085031,0.11395999214244258,0.6525282727165098,0.2731476893044009,18,-0.4117647058823529,0.08953914742899166,0.3931888544891641,0.10648479569520816,0.17853457172342618,0.4784449329228026,0.11364629873273818,0.6534279660081146,0.2488120471772305,18,-0.42414860681114547,0.07938890239460483,0.43446852425180604,0.0715970112602687
0.0006723357536499335,0.01,-0.11042311661506708,0.6626984309773882,-0.2529857530229593,0.31112107398113337,0.3777512834135068,18,0.48194014447884415,0.042835831246999204,-0.11661506707946334,0.6449317151979074,-0.09597523219814243,0.7048123642968974,-0.031113219923314814,0.9024598992119115,0.3620412667549956,18,0.28586171310629516,0.2501695935454806,-0.2652218782249742,0.28748424291745134
0.0006723357536499335,0.014873521072935119,-0.11042311661506708,0.6626984309773882,-0.252628047160027,0.31182896039406044,0.3776866338678703,18,0.48194014447884415,0.042835831246999204,-0.11661506707946334,0.6449317151979074,-0.09597523219814243,0.7048123642968974,-0.031010313936048986,0.9027810615946267,0.36181394471891537,18,0.28586171310629516,0.2501695935454806,-0.2652218782249742,0.28748424291745134
0.0006723357536499335,0.022122162910704492,-0.11042311661506708,0.6626984309773882,-0.2522684734438858,0.31254150799704383,0.3775914417962225,18,0.48194014447884415,0.042835831246999204,-0.11661506707946334,0.6449317151979074,-0.09597523219814243,0.7048123642968974,-0.030858025392847717,0.9032563698182248,0.3614793823359754,18,0.28586171310629516,0.2501695935454806,-0.2652218782249742,0.28748424291745134
0.0006723357536499335,0.03290344562312668,-0.13106295149638802,0.6041941281040611,-0.2529957748884126,0.3111012548753666,0.3774519673293433,18,0.5149638802889577,0.028748754882630345,-0.12693498452012383,0.6157269826949076,-0.08565531475748193,0.7354104124232368,-0.030633131253640138,0.9039583447826407,0.3609894781427164,18,0.2693498452012384,0.27976422005657137,-0.2507739938080495,0.3155133959594858
0.0006723357536499335,0.04893900918477494,-0.13106295149638802,0.6041941281040611,-0.2538332404798497,0.30944775036855465,0.37724785133785765,18,0.5149638802889577,0.028748754882630345,-0.12693498452012383,0.6157269826949076,-0.07946336429308565,0.7539561864360347,-0.030301917187905657,0.904992305489409,0.36027743193619155,18,0.24871001031991744,0.31964521777772903,-0.3023735810113519,0.22262935502892156
0.0006723357536499335,0.07278953843983153,-0.1413828689370485,0.5757540929543487,-0.2553122417043803,0.3065404168660236,0.3769519558341497,18,0.5314757481940144,0.02321633430784389,-0.1475748194014448,0.5589695952802587,-0.07327141382868937,0.7726309674360764,-0.029815643062119923,0.9065105847940413,0.3592537232654205,18,0.24045407636738902,0.3364896473643954,-0.3312693498452013,0.179322144399268
0.0006723357536499335,0.10826367338740546,-0.17234262125902994,0.49407642787678363,-0.2577635664319753,0.3017578596780683,0.3765281518696788,18,0.5583075335397317,0.01603820039772077,-0.15376676986584106,0.5424031647570589,-0.09803921568627451,0.6987424830235278,-0.029103636394141444,0.908734217267889,0.3578049184992461,18,0.2425180598555212,0.3322310909053101,-0.3168214654282766,0.20020499436454783
0.0006723357536499335,0.16102620275609392,-0.1929824561403509,0.44294415082481003,-0.2625206029582642,0.2926055822973932,0.37593557360806135,18,0.5665634674922602,0.014226822697300032,-0.16202270381836945,0.5206651056985048,-0.09803921568627451,0.6987424830235278,-0.028061117493411676,0.9119912165542792,0.35579979230226233,18,0.2425180598555212,0.3322310909053101,-0.3168214654282766,0.20020499436454783
0.0006723357536499335,0.2395026619987486,-0.2693498452012384,0.27976422005657137,-0.2733835097855531,0.27234467717895944,0.37514933946347395,18,0.6119711042311662,0.006950274712161287,-0.17234262125902994,0.49407642787678363,-0.09803921568627451,0.6987424830235278,-0.026523466820413434,0.916797511247559,0.35373640508026566,18,0.2239422084623323,0.3716861637562172,-0.30443756449948395,0.21933066080450497
0.0006723357536499335,0.35622478902624444,-0.281733746130031,0.2573753757323143,-0.2820988908612965,0.2567327963698259,0.37411560236329755,18,0.6160990712074303,0.00647796835824065,-0.17647058823529413,0.4836281454935329,-0.08771929824561403,0.7292587507339037,-0.02420693490458337,0.9240435216329074,0.3512768438006321,18,0.2198142414860681,0.3807953913501374,-0.3312693498452013,0.179322144399268
0.0006723357536499335,0.529831690628371,-0.32920536635706915,0.18221199775917413,-0.28334792988972485,0.2545423512895855,0.37279033619520335,18,0.6202270381836945,0.006032002847171182,-0.11867905056759545,0.6390493358496443,-0.09803921568627451,0.6987424830235278,-0.020584083649390985,0.9353868536368729,0.34809083003188174,18,0.20949432404540763,0.40410193596361965,-0.3622291021671827,0.13962500641700296
0.0006723357536499335,0.7880462815669912,-0.281733746130031,0.2573753757323143,-0.2745633643102292,0.2701976515226269,0.37123872382136824,18,0.5789473684210527,0.011818464080461803,-0.05056759545923632,0.8420557303322882,-0.03611971104231166,0.8868532969155285,-0.0146960958957559,0.9538468075633448,0.3440894063578652,18,0.16408668730650156,0.5152947310342115,-0.3333333333333333,0.17646319681352746
0.0006723357536499335,1.1721022975334805,-0.24045407636738902,0.3364896473643954,-0.25312798971420747,0.3108398589887379,0.36970394304039883,18,0.5252837977296182,0.02518359155961345,-0.013415892672858616,0.9578637574487228,-0.038183694530443756,0.8804304907652737,-0.005072877103369157,0.984061521432984,0.33918524821326634,18,0.16202270381836945,0.5206651056985048,-0.3787409700722394,0.12116422586370856
0.0006723357536499335,1.743328822199989,-0.12693498452012383,0.6157269826949076,-0.2043001236586422,0.4161171717892643,0.3679810836976165,18,0.4282765737874097,0.0762009593524021,0.07533539731682146,0.766392281347839,-0.03611971104231166,0.8868532969155285,0.009806582628598313,0.9691937494278681,0.3332680084874098,18,0.11661506707946334,0.6449317151979074,-0.3828689370485036,0.11683232301276776
0.0006723357536499335,2.592943797404667,-0.1001031991744066,0.6926899392518375,-0.12154973026502078,0.630901885314515,0.3657298893541863,18,0.28998968008255926,0.2430922860390451,0.052631578947368425,0.8356904320597222,0.027863777089783277,0.9126078919940869,0.030048421630423594,0.9057837483658228,0.32664481171238446,18,0.040247678018575844,0.8740147776078565,-0.37254901960784315,0.12787268607330352
0.0006723357536499335,3.856620421163472,0.07739938080495357,0.7601672386317739,-0.02971302060504654,0.9068310394411608,0.362688210295743,18,0.04231166150670795,0.8676065335789527,0.04437564499484004,0.8612061336731367,0.0196078431372549,0.9384456264028495,0.052265901135037714,0.8368174811633203,0.3198707927933612,18,0.029927760577915376,0.9061604960497216,-0.40350877192982454,0.09680965248246642
0.0006723357536499335,5.736152510448681,0.12074303405572755,0.6331873816566363,0.04516773082362727,0.8587520421467328,0.3586209124564726,18,-0.09391124871001032,0.7108992592881784,0.07946336429308565,0.7539561864360347,0.054695562435500514,0.8293348337875046,0.07043755059955578,0.7812183115825677,0.31214734715637094,18,-0.013415892672858616,0.9578637574487228,-0.391124871001032,0.10849983794275488
0.0006723357536499335,8.531678524172815,0.11867905056759545,0.6390493358496443,0.0959527295242083,0.7048786358019994,0.3538036691470229,18,-0.1455108359133127,0.5645405304670835,0.038183694530443756,0.8804304907652737,0.0196078431372549,0.9384456264028495,0.08150628495159931,0.7478226333704142,0.30365594243707683,18,0.005159958720330237,0.9837879533049655,-0.413828689370485,0.08778525139466073
0.0006723357536499335,12.689610031679234,0.12693498452012383,0.6157269826949076,0.1275484107484841,0.6140076572057646,0.34769119317408115,18,-0.19091847265221878,0.4479306707266413,0.07739938080495357,0.7601672386317739,0.017543859649122806,0.9449151835129638,0.08731618706946512,0.7304589928404958,0.2946283990523349,18,-0.009287925696594427,0.9708223763257616,-0.36016511867905054,0.14206248632367482
0.0006723357536499335,18.873918221350976,0.13725490196078433,0.5870615369663565,0.1450284208671418,0.5658460926415596,0.3396908281729272,18,-0.23632610939112486,0.3451012488097786,0.1001031991744066,0.6926899392518375,0.08771929824561403,0.7292587507339037,0.09167937480996032,0.7175000486715075,0.2839559639969849,18,-0.017543859649122806,0.9449151835129638,-0.283797729618163,0.25375641790875597
0.0006723357536499335,28.072162039411786,0.17853457172342618,0.4784449329228026,0.1522951579558628,0.5463203221149882,0.32891839368326,18,-0.24458204334365324,0.3280041243603068,0.15583075335397317,0.5369306230900768,0.08152734778121776,0.7477594697936525,0.09898065490007359,0.695979582680534,0.2711089248130644,18,0.017543859649122806,0.9449151835129638,-0.2672858617131063,0.2836081785098672
0.0006723357536499335,41.753189365604044,0.1991744066047472,0.42815803191920493,0.1523192202844508,0.5462561710823163,0.31424990363210625,18,-0.3065015479876161,0.2160637946112576,0.2425180598555212,0.3322310909053101,-0.005159958720330237,0.9837879533049655,0.11351997498328366,0.6537903993882898,0.2587433792433681,18,0.08152734778121776,0.7477594697936525,-0.08359133126934985,0.7415774315720881
0.0006723357536499335,62.10169418915616,0.16821465428276572,0.504632511085031,0.14771674614128966,0.5585874058450454,0.2987698968534966,18,-0.3353973168214654,0.17363506116754218,0.3684210526315789,0.13248715636055625,0.11042311661506708,0.6626984309773882,0.13251685725774928,0.6001531271059649,0.2493895747814713,18,-0.09184726522187822,0.7170028416617739,0.007223942208462332,0.9773044881689205
0.0006723357536499335,92.36708571873865,0.19711042311661509,0.4330576703920279,0.14042788970004355,0.5783617275977488,0.28442181639236874,18,-0.32920536635706915,0.18221199775917413,0.4303405572755417,0.07464277608599117,0.2693498452012384,0.27976422005657137,0.13971272239356336,0.580317814797599,0.2445615365575555,18,-0.3560371517027864,0.1470255476478887,0.29411764705882354,0.23614329729664102
0.0006723357536499335,137.3823795883264,0.15376676986584106,0.5424031647570589,0.13224081604331303,0.6009195097843626,0.27073098509779225,18,-0.32094943240454077,0.19408223512614609,0.4406604747162023,0.06720191241367014,0.2239422084623323,0.3716861637562172,0.1335625760383634,0.5972534900809455,0.23994495948345548,18,-0.36016511867905054,0.14206248632367482,0.29205366357069146,0.23960176390544208
0.0006723357536499335,204.33597178569437,0.1475748194014448,0.5589695952802587,0.12568147693566656,0.6192462621543319,0.26192417091897335,18,-0.37048503611971106,0.13016560662863327,0.38493292053663575,0.11470802686534462,0.19711042311661509,0.4330576703920279,0.1259489057732338,0.6184947788455923,0.24159995039188742,18,-0.4592363261093911,0.05521566198726718,0.38906088751289986,0.11054194705770325
0.0006723357536499335,303.91953823132013,0.1826625386996904,0.46816133789331493,0.12096609641826098,0.6325550938336428,0.25995774678597144,18,-0.41589267285861714,0.08605648033750414,0.37254901960784315,0.12787268607330352,0.1867905056759546,0.45798943476882836,0.12061305572685588,0.633555927068448,0.24275398862373987,18,-0.4654282765737873,0.051601612000717,0.43446852425180604,0.0715970112602687
0.0006723357536499335,452.035365636025,0.16821465428276572,0.504632511085031,0.11765626935970812,0.6419617407993016,0.2616920458132934,18,-0.4117647058823529,0.08953914742899166,0.3931888544891641,0.10648479569520816,0.18059855521155832,0.47328926682499955,0.11715192467594929,0.6433997152092013,0.2432898457397494,18,-0.44272445820433437,0.06578236404039446,0.4489164086687306,0.06165736262614077
0.0006723357536499335,672.3357536499335,0.16821465428276572,0.504632511085031,0.11531489532419971,0.6486475740767013,0.2660995337512074,18,-0.4117647058823529,0.08953914742899166,0.3931888544891641,0.10648479569520816,0.17853457172342618,0.4784449329228026,0.11488508935467177,0.6498776929564831,0.24356364194703234,18,-0.42414860681114547,0.07938890239460483,0.43446852425180604,0.0715970112602687
0.0006723357536499335,1000.0,0.16821465428276572,0.504632511085031,0.11368058537166824,0.653329607508558,0.27470174998639657,18,-0.4117647058823529,0.08953914742899166,0.3931888544891641,0.10648479569520816,0.17853457172342618,0.4784449329228026,0.11339745152511474,0.6541419998438288,0.24986260280508008,18,-0.42414860681114547,0.07938890239460483,0.43446852425180604,0.0715970112602687
0.0007278953843983146,9.236708571873866,0.1001031991744066,0.6926899392518375,0.10360478132397613,0.682462259303411,0.35159314861724006,18,-0.13725490196078433,0.5870615369663565,0.04850361197110423,0.848430360162973,0.0196078431372549,0.9384456264028495,0.08297754147548331,0.7434142995025038,0.3006967846913271,18,0.017543859649122806,0.9449151835129638,-0.3973168214654283,0.10253523912493727
0.0007278953843983146,10.826367338740546,0.12074303405572755,0.6331873816566363,0.11683048380263993,0.6443168288576923,0.34921673305587736,18,-0.17027863777089783,0.49934109695673945,0.05882352941176471,0.816654203568489,0.011351909184726523,0.9643420040748253,0.08539357762211597,0.7361916189936262,0.297147768841049,18,0.03611971104231166,0.8868532969155285,-0.3684210526315789,0.13248715636055625
0.0007278953843983146,12.689610031679228,0.12693498452012383,0.6157269826949076,0.12754841074848447,0.6140076572057633,0.3465797482500505,18,-0.19091847265221878,0.4479306707266413,0.07739938080495357,0.7601672386317739,0.017543859649122806,0.9449151835129638,0.08731618706946738,0.7304589928404891,0.2933581762820141,18,-0.009287925696594427,0.9708223763257616,-0.36016511867905054,0.14206248632367482
0.0007278953843983146,14.873521072935118,0.15789473684210525,0.5314832784708439,0.13600498045056522,0.590503558307169,0.34364618724996243,18,-0.2260061919504644,0.3671777255550172,0.07120743034055728,0.7788829476841139,0.05675954592363261,0.8229893024799763,0.08900310836747652,0.7254402755480471,0.2893085377291445,18,-0.03611971104231166,0.8868532969155285,-0.33952528379772956,0.16807083488832178
0.0007278953843983146,17.43328822199989,0.13725490196078433,0.5870615369663565,0.14245036458484,0.5728451735906521,0.34036733240671535,18,-0.23632610939112486,0.3451012488097786,0.1001031991744066,0.6926899392518375,0.09391124871001032,0.7108992592881784,0.09072118839199436,0.7203397781570856,0.2849721961058954,18,-0.04437564499484004,0.8612061336731367,-0.3106295149638803,0.20962534083657888
0.0007278953843983146,20.43359717856943,0.13106295149638802,0.6041941281040611,0.14717570701408236,0.5600449646268069,0.33668198687762646,18,-0.2280701754385965,0.36270020849471035,0.12899896800825592,0.6099496263278285,0.08771929824561403,0.7292587507339037,0.09275286337014596,0.7143227861840546,0.28031345329593654,18,-0.017543859649122806,0.9449151835129638,-0.283797729618163,0.25375641790875597
0.0007278953843983146,23.95026619987486,0.12693498452012383,0.6157269826949076,0.15042667222329864,0.5513120318128724,0.3325195970681023,18,-0.2115583075335397,0.39938013616939916,0.11867905056759545,0.6390493358496443,0.08771929824561403,0.7292587507339037,0.09540107951302995,0.7065039041199953,0.2752868549634941,18,-0.017543859649122806,0.9449151835129638,-0.283797729618163,0.25375641790875597
0.0007278953843983146,28.072162039411786,0.17853457172342618,0.4784449329228026,0.15229515795586193,0.5463203221149899,0.32780694875922933,18,-0.24458204334365324,0.3280041243603068,0.15583075335397317,0.5369306230900768,0.08152734778121776,0.7477594697936525,0.09898065490007542,0.6959795826805287,0.2698387020427436,18,0.017543859649122806,0.9449151835129638,-0.2672858617131063,0.2836081785098672
0.0007278953843983146,32.90344562312669,0.17234262125902994,0.49407642787678363,0.15299530699816513,0.5444550785237133,0.3224649269524275,18,-0.23839009287925697,0.340779724454077,0.13725490196078433,0.5870615369663565,0.04231166150670795,0.8676065335789527,0.10377734530138268,0.681959563218364,0.26519764935069845,18,0.05882352941176471,0.816654203568489,-0.2280701754385965,0.36270020849471035
