window_start_pt,hours_since_quake,distance_bin,z_score_mean,z_score_std,z_score_count,phi_mean,phi_std,phi_count,z_clip_pos_rate,z_clip_neg_rate
2023-03-24 08:00:00,1120.0,500-1000km,1.0697372929678115,1.290375896331337,14929,0.12220078360013933,0.4123395424894652,14929,0.031482349789001274,0.0007368209525085405
2023-03-24 08:00:00,1120.0,1000km+,1.0346681971172678,1.1657083216921384,232,0.209558645997879,0.4036106983015637,232,0.02586206896551724,0.0
2023-03-24 16:00:00,1128.0,0-50km,1.6107949316471875,2.5326837403362736,382,0.2861745119630648,0.42667680302708316,382,0.3219895287958115,0.07329842931937172
2023-03-24 16:00:00,1128.0,50-100km,2.2681179405804093,2.115917031083374,489,0.3823934130441719,0.4419696151228529,489,0.3619631901840491,0.03680981595092025
2023-03-24 16:00:00,1128.0,100-200km,2.039684742553241,2.394123641918135,1403,0.36672846011648,0.5157775398015336,1403,0.3920171062009979,0.0698503207412687
2023-03-24 16:00:00,1128.0,200-500km,1.458557780351676,1.7027296271475456,5713,0.1704749888023111,0.39039662131227887,5713,0.14353229476632243,0.0031507089095046386
2023-03-24 16:00:00,1128.0,500-1000km,0.68414380716278,1.4310812805403574,11737,0.08313450381677431,0.290133294725133,11737,0.03237624605947005,0.0016188123029735027
2023-03-24 16:00:00,1128.0,1000km+,0.29435667599881254,1.1808104602620997,169,0.10595190219809553,0.31626034223657745,169,0.011834319526627219,0.0
2023-03-25 00:00:00,1136.0,0-50km,1.8775071150265623,2.4490098902418347,475,0.2940672455507306,0.5223701582429927,475,0.3431578947368421,0.05894736842105263
2023-03-25 00:00:00,1136.0,50-100km,2.0713839771655893,1.9715961547142729,658,0.33424767016963003,0.46705807773740005,658,0.2811550151975684,0.025835866261398176
2023-03-25 00:00:00,1136.0,100-200km,1.9697748840076856,2.2410988098381135,1831,0.33808772893439804,0.5057760019972647,1831,0.3298743855816494,0.0551611141452758
2023-03-25 00:00:00,1136.0,200-500km,0.8054917858683552,1.438882367809906,7319,0.10988661479774593,0.3057575561607534,7319,0.051919661155895615,0.0004098920617570706
2023-03-25 00:00:00,1136.0,500-1000km,0.15081962085188036,1.2525418844747154,15229,0.06130506752095012,0.3753001719197269,15229,0.008733337710946221,0.0026922319259307897
2023-03-25 00:00:00,1136.0,1000km+,0.03734952281016421,1.1793144962503312,237,0.06397150890977317,0.3010645864420653,237,0.004219409282700422,0.004219409282700422
2023-03-25 08:00:00,1144.0,0-50km,1.9948750416721124,2.4488801014768895,465,0.34420986407071896,0.5512252169925432,465,0.3720430107526882,0.07311827956989247
2023-03-25 08:00:00,1144.0,50-100km,2.3942749918128827,2.103737683684642,660,0.4173377095676365,0.7690002675243691,660,0.4212121212121212,0.04242424242424243
2023-03-25 08:00:00,1144.0,100-200km,2.3825344072873538,2.318874870564201,1787,0.4159151978582153,0.546694577944756,1787,0.47677672076105204,0.06827084499160604
2023-03-25 08:00:00,1144.0,200-500km,1.6797465163480336,1.4132886079596336,7279,0.18382156910647177,0.2736667800741216,7279,0.12199477950267894,0.00013738150844896276
2023-03-25 08:00:00,1144.0,500-1000km,0.9347543680140566,1.23604983499227,15475,0.11959862377093118,0.3563778396914811,15475,0.02281098546042003,0.001680129240710824
2023-03-25 08:00:00,1144.0,1000km+,0.885577647010077,1.1704823851552217,249,0.17956034065899798,0.3294749346013758,249,0.01606425702811245,0.0
2023-03-25 16:00:00,1152.0,0-50km,2.0057830093561786,2.416145645116045,375,0.35909230605368053,0.5977149443883328,375,0.37333333333333335,0.06666666666666667
2023-03-25 16:00:00,1152.0,50-100km,2.355220502346201,2.1206603599970033,480,0.4366539985890601,0.5061668282890708,480,0.39375,0.0375
2023-03-25 16:00:00,1152.0,100-200km,2.1615945026362335,2.3545498749977147,1374,0.3939781493759937,0.5114018672922045,1374,0.4126637554585153,0.06841339155749636
2023-03-25 16:00:00,1152.0,200-500km,1.7752951860429662,1.5508903780189636,5634,0.2055244589400889,0.3259108273223496,5634,0.1643592474263401,0.0001774937877174299
2023-03-25 16:00:00,1152.0,500-1000km,1.0073690909415647,1.3657230524470152,11724,0.12318994264585659,0.3839036032224828,11724,0.04102695325827363,0.0015353121801432957
2023-03-25 16:00:00,1152.0,1000km+,0.6602107897867008,1.0796043524666936,165,0.13433199635221785,0.2692767265191383,165,0.006060606060606061,0.0
2023-03-26 00:00:00,1160.0,0-50km,1.570583529517864,2.4309925748138395,503,0.23861819345491483,0.4110800168316696,503,0.24652087475149106,0.07554671968190854
2023-03-26 00:00:00,1160.0,50-100km,1.7724035368363693,2.0338549341731955,693,0.2999486649094751,0.6036832664651034,693,0.19336219336219337,0.03607503607503607
2023-03-26 00:00:00,1160.0,100-200km,1.5552961541566697,2.34980741957559,1882,0.26383130218507905,0.5078486042077637,1882,0.25770456960680127,0.07066950053134963
2023-03-26 00:00:00,1160.0,200-500km,0.4955971399858609,1.421226251946594,7528,0.08382818420807393,0.27222219439060596,7528,0.039585547290116894,0.00039851222104144525
2023-03-26 00:00:00,1160.0,500-1000km,0.12454727027273965,1.1733973628679446,15814,0.05722378228147817,0.3488166124795894,15814,0.005880865056279246,0.0037941064879220944
2023-03-26 00:00:00,1160.0,1000km+,0.4093236549175339,1.1781244300458247,246,0.11677693653154089,0.3740923084282872,246,0.0,0.0
2023-03-26 08:00:00,1168.0,0-50km,1.7865808466404358,2.0947847708421237,455,0.40905772857807243,1.1674425856624573,455,0.18021978021978022,0.024175824175824177
2023-03-26 08:00:00,1168.0,50-100km,2.232802070568052,1.8217301610163714,625,0.4368292399684312,0.43194609909570925,625,0.28,0.0144
2023-03-26 08:00:00,1168.0,100-200km,2.201633730420078,2.0605663526959552,1716,0.469628163539257,0.607739892745428,1716,0.29836829836829837,0.034382284382284384
2023-03-26 08:00:00,1168.0,200-500km,1.4145646779143428,1.0402559478299216,7001,0.24303541823431812,0.4289518005754669,7001,0.036709041565490645,0.0
2023-03-26 08:00:00,1168.0,500-1000km,0.9708679583457743,0.924103651983077,14741,0.16490275240305588,0.3533190699826517,14741,0.009225968387490673,0.00020351400854758835
2023-03-26 08:00:00,1168.0,1000km+,0.9789425035033137,0.956951546416446,224,0.21792491377745662,0.3806426690725913,224,0.004464285714285714,0.0
2023-03-26 16:00:00,1176.0,0-50km,1.351857262869446,2.5178801747748953,374,0.25905826992476283,0.4323087787872912,374,0.27807486631016043,0.08021390374331551
2023-03-26 16:00:00,1176.0,50-100km,2.255819944945865,2.196609302930747,492,0.3651322786177086,0.4526678764434778,492,0.3983739837398374,0.046747967479674794
2023-03-26 16:00:00,1176.0,100-200km,1.9263699507832777,2.4671088684408087,1426,0.35593427549799966,0.5156358270957425,1426,0.37868162692847124,0.07433380084151472
2023-03-26 16:00:00,1176.0,200-500km,1.4053073240925569,1.8083281808602314,5835,0.16480589005266952,0.30954694500616703,5835,0.13778920308483292,0.012339331619537276
2023-03-26 16:00:00,1176.0,500-1000km,0.6679848205858012,1.4936253457395545,11911,0.08661993760475599,0.31455766688180775,11911,0.026026362186214423,0.004533624380824448
2023-03-26 16:00:00,1176.0,1000km+,0.30970800090384926,1.2155051254257698,165,0.06539069186837065,0.24004949002924786,165,0.0,0.0
2023-03-27 00:00:00,1184.0,0-50km,0.9946997564845161,2.42166572326498,461,0.1452892554969322,0.3277456436954911,461,0.14967462039045554,0.08893709327548807
2023-03-27 00:00:00,1184.0,50-100km,1.5905259944050174,2.0487469322734815,634,0.25137103678803363,0.5060830572555469,634,0.18454258675078863,0.04100946372239748
2023-03-27 00:00:00,1184.0,100-200km,1.5730122719251827,2.3209892380801094,1784,0.23996883874881808,0.3954832129397958,1784,0.2438340807174888,0.07399103139013453
2023-03-27 00:00:00,1184.0,200-500km,0.7012747080428899,1.4158554523286175,7070,0.0983871939134972,0.31987835762318484,7070,0.03946251768033946,0.0002828854314002829
2023-03-27 00:00:00,1184.0,500-1000km,0.2431551132677401,1.212338935927519,14702,0.06734528809225773,0.36214941316611093,14702,0.008434226635831859,0.0018364848319956468
2023-03-27 00:00:00,1184.0,1000km+,0.26499060752179526,1.2547484950101897,222,0.08193387041828774,0.303197767041097,222,0.0,0.0
2023-03-27 08:00:00,1192.0,0-50km,1.9947567461145344,2.4994095947330885,454,0.3105202497068777,0.4423574416471814,454,0.3854625550660793,0.07268722466960352
2023-03-27 08:00:00,1192.0,50-100km,2.402017128741536,2.102346428003634,625,0.3976212635636718,0.47631349744731316,625,0.4336,0.0416
2023-03-27 08:00:00,1192.0,100-200km,2.3659230984265998,2.3097262399342244,1765,0.4252159451105901,0.589987406262467,1765,0.4702549575070821,0.06742209631728045
2023-03-27 08:00:00,1192.0,200-500km,1.7467510618824789,1.4572251776585885,7074,0.1854130580376734,0.33322703314697333,7074,0.1289228159457167,0.0002827254735651682
2023-03-27 08:00:00,1192.0,500-1000km,1.0856386746081084,1.2783605994867349,14753,0.12280273395503988,0.40046685494615314,14753,0.03233240696807429,0.00040669694299464516
2023-03-27 08:00:00,1192.0,1000km+,0.9581207316925108,1.1359655755275642,222,0.17521329164541985,0.3369084473117708,222,0.02252252252252252,0.0
2023-03-27 16:00:00,1200.0,0-50km,1.2329733633933453,2.477276017266227,385,0.20365884937182477,0.3952758976865049,385,0.2623376623376623,0.07012987012987013
2023-03-27 16:00:00,1200.0,50-100km,2.0448901311048036,2.1301869047834647,493,0.33530477787516505,0.42915552759430575,493,0.31237322515212984,0.02636916835699797
2023-03-27 16:00:00,1200.0,100-200km,1.8548462825309413,2.4589843105499964,1427,0.34258904414627434,0.5355618888271279,1427,0.34688156972669937,0.07778556412053259
2023-03-27 16:00:00,1200.0,200-500km,1.3264480470782443,1.7598224181851196,5915,0.15481550682628303,0.29796739965932356,5915,0.12628909551986475,0.009298393913778529
2023-03-27 16:00:00,1200.0,500-1000km,0.6880285061764001,1.4807740391839128,11974,0.08672329318027376,0.24397056231733066,11974,0.027225655587105393,0.003674628361449808
2023-03-27 16:00:00,1200.0,1000km+,0.3365406513238349,1.3094901913006356,165,0.07984116160527496,0.27213076985586543,165,0.0,0.006060606060606061
2023-03-28 00:00:00,1208.0,0-50km,1.1372302030933146,2.349242110279372,468,0.15357309293584664,0.3221868760639207,468,0.14102564102564102,0.06837606837606838
2023-03-28 00:00:00,1208.0,50-100km,1.6321550490942767,1.993545556210284,633,0.2425187932567785,0.4387929423993557,633,0.21011058451816747,0.03949447077409163
2023-03-28 00:00:00,1208.0,100-200km,1.7176518506326555,2.2970192709798227,1814,0.26909036825754673,0.44282841564970105,1814,0.25689084895259096,0.0689084895259096
2023-03-28 00:00:00,1208.0,200-500km,1.012126069787213,1.407015022216272,7248,0.12542042243416543,0.40319951218372385,7248,0.05132450331125828,0.0006898454746136866
2023-03-28 00:00:00,1208.0,500-1000km,0.7861235331364772,1.2078952261518305,14939,0.10288642077193623,0.28559193702826485,14939,0.015663699042773947,0.0006693888479817927
2023-03-28 00:00:00,1208.0,1000km+,1.0294114086634736,1.1538670085510407,227,0.16182589465574052,0.2960898507805529,227,0.02643171806167401,0.0
2023-03-28 08:00:00,1216.0,0-50km,1.9481537648944638,2.5024506440835768,461,0.3049700078289539,0.456515063885225,461,0.38611713665943603,0.07592190889370933
2023-03-28 08:00:00,1216.0,50-100km,2.395255480846453,2.05776971605493,630,0.3767987535753845,0.45574603090723625,630,0.4158730158730159,0.04126984126984127
2023-03-28 08:00:00,1216.0,100-200km,2.4200148726218442,2.326275846435732,1751,0.41036417834260924,0.5268057340282201,1751,0.5054254711593376,0.06396344945745289
2023-03-28 08:00:00,1216.0,200-500km,1.8080870769871207,1.4751744860224634,7075,0.18812768989693537,0.4151568923300762,7075,0.14148409893992933,0.0
2023-03-28 08:00:00,1216.0,500-1000km,1.1232125806244577,1.3018705058696634,14714,0.12200769739308294,0.3850812365815182,14714,0.035000679624847084,0.0006116623623759684
2023-03-28 08:00:00,1216.0,1000km+,0.9713543527892872,1.2028533685719467,213,0.16030524770363352,0.326934042707261,213,0.009389671361502348,0.0
2023-03-28 16:00:00,1224.0,0-50km,1.305408465284891,2.481595729688821,382,0.22395784942201438,0.40283649595563514,382,0.24607329842931938,0.08376963350785341
2023-03-28 16:00:00,1224.0,50-100km,2.112659796311078,2.080681221438965,504,0.35514684011291936,0.4609735035233546,504,0.3134920634920635,0.037698412698412696
2023-03-28 16:00:00,1224.0,100-200km,1.9654651660845,2.413349419070981,1435,0.35276386773478424,0.49503540707795196,1435,0.35609756097560974,0.06829268292682927
2023-03-28 16:00:00,1224.0,200-500km,1.3395561788406871,1.710254321802934,5883,0.15754997047836203,0.26020973911004736,5883,0.10861805201427843,0.007819139894611592
2023-03-28 16:00:00,1224.0,500-1000km,0.5778876042580591,1.3594439427413856,12016,0.08957159839801428,0.3657301793870259,12016,0.01514647137150466,0.0039946737683089215
2023-03-28 16:00:00,1224.0,1000km+,0.41045420338272465,1.3492450659651234,168,0.08837266983224062,0.2317792242797275,168,0.0,0.011904761904761904
2023-03-29 00:00:00,1232.0,0-50km,1.5275213067610323,2.3631213242966975,480,0.22619925108378647,0.35294585048627153,480,0.22291666666666668,0.06041666666666667
2023-03-29 00:00:00,1232.0,50-100km,1.9559130501334079,2.0298515802108756,642,0.310886028498522,0.4432562429996024,642,0.27258566978193144,0.03582554517133956
2023-03-29 00:00:00,1232.0,100-200km,1.8588721300726871,2.259749802236346,1789,0.30239143423811676,0.4813432116781099,1789,0.29793180547792064,0.05813303521520403
2023-03-29 00:00:00,1232.0,200-500km,1.472145621648352,1.4783976691729452,7255,0.15727874580372703,0.2829099746571303,7255,0.09166092350103378,0.0012405237767057202
2023-03-29 00:00:00,1232.0,500-1000km,0.9043162443648936,1.2173173663637284,14987,0.1143721485020949,0.2828866391257957,14987,0.019283378928404617,0.0006005204510575832
2023-03-29 00:00:00,1232.0,1000km+,0.533358923772309,1.21603527608353,235,0.12976701878603464,0.3814670768273825,235,0.02127659574468085,0.0
2023-03-29 08:00:00,1240.0,0-50km,2.071105145496609,2.502566665954905,466,0.32926178899622194,0.5471727276606695,466,0.3905579399141631,0.07939914163090128
2023-03-29 08:00:00,1240.0,50-100km,2.417780669170823,2.061466188918261,633,0.434059324814811,0.7520052427815029,633,0.4565560821484992,0.036334913112164295
2023-03-29 08:00:00,1240.0,100-200km,2.3007329426366083,2.3383041575328796,1749,0.38820795329013463,0.5381965488841112,1749,0.461978273299028,0.06746712407089765
2023-03-29 08:00:00,1240.0,200-500km,1.9712434754834072,1.4867806194900526,7034,0.20290449642237635,0.47766670778645853,7034,0.1681831106056298,0.0002843332385555871
2023-03-29 08:00:00,1240.0,500-1000km,1.198449890489753,1.3057227890811565,14750,0.12701370531664888,0.32423337760646015,14750,0.0384406779661017,0.00013559322033898305
2023-03-29 08:00:00,1240.0,1000km+,1.0109231978081965,1.1316872903518151,225,0.17793480580048046,0.33115384569821876,225,0.022222222222222223,0.0
2023-03-29 16:00:00,1248.0,0-50km,1.2477951598082087,2.424010732222306,378,0.2212114945699559,0.4080016687890252,378,0.2222222222222222,0.06613756613756613
2023-03-29 16:00:00,1248.0,50-100km,1.9489597977454054,2.111493069140129,490,0.3454353680310473,0.5714774339548123,490,0.2510204081632653,0.03877551020408163
2023-03-29 16:00:00,1248.0,100-200km,1.701203666831829,2.4190825325468146,1426,0.3100800257675913,0.5098987752630577,1426,0.288218793828892,0.07433380084151472
2023-03-29 16:00:00,1248.0,200-500km,1.4606743053860067,1.7171940953427778,5891,0.1794889605209941,0.4590415809662296,5891,0.13427261924970293,0.005092514004413512
2023-03-29 16:00:00,1248.0,500-1000km,0.7017735108667389,1.460923639323317,12017,0.09579337541761594,0.2803423611448567,12017,0.025630356994258134,0.002662894233169676
2023-03-29 16:00:00,1248.0,1000km+,0.22295278414645298,1.1928189860138319,175,0.07471196147619305,0.30645963674615084,175,0.011428571428571429,0.0
2023-03-30 00:00:00,1256.0,0-50km,1.1408955753742853,2.3384077639780374,470,0.15978826523733206,0.2984496689924163,470,0.13191489361702127,0.07021276595744681
2023-03-30 00:00:00,1256.0,50-100km,1.5437217724219312,2.028574942256569,637,0.24568676255381564,0.49856511420778693,637,0.19152276295133439,0.03139717425431711
2023-03-30 00:00:00,1256.0,100-200km,1.502194318323084,2.3480920625097994,1803,0.2451992396033371,0.4502422045635359,1803,0.2273987798114254,0.07265668330560178
2023-03-30 00:00:00,1256.0,200-500km,1.3641903101771908,1.4491456015315725,7248,0.14736818702600638,0.29530555354972887,7248,0.07781456953642384,0.0001379690949227373
2023-03-30 00:00:00,1256.0,500-1000km,0.6285313340814085,1.2087767248044399,14894,0.09420183165457027,0.3534396103610542,14894,0.013763931784611253,0.0010071169598496038
2023-03-30 00:00:00,1256.0,1000km+,0.18841793990782016,1.1836121933279993,223,0.05307732752358532,0.20282289692159247,223,0.004484304932735426,0.0
2023-03-30 08:00:00,1264.0,0-50km,1.596820766293573,2.231787267158673,460,0.28204287194092936,0.4132508043999212,460,0.17608695652173914,0.043478260869565216
2023-03-30 08:00:00,1264.0,50-100km,1.9638108958532463,1.8859574634426566,635,0.38986436393887564,0.8771528798959025,635,0.18425196850393702,0.01889763779527559
2023-03-30 08:00:00,1264.0,100-200km,1.9401325641294531,2.1322672745638465,1788,0.38353827169855736,0.575316289150289,1788,0.25894854586129756,0.04809843400447427
2023-03-30 08:00:00,1264.0,200-500km,1.1666066390644267,1.108912854166207,7114,0.1708799620669249,0.34122916731327335,7114,0.029097554118639304,0.0
2023-03-30 08:00:00,1264.0,500-1000km,0.543141087600337,0.8826970659099752,14863,0.09744048394400193,0.36364366693194927,14863,0.004238713584067819,6.728116800107649e-05
2023-03-30 08:00:00,1264.0,1000km+,0.5768013654427826,0.9169485138237247,232,0.1443982925708178,0.34046366525574845,232,0.004310344827586207,0.0
2023-03-30 16:00:00,1272.0,0-50km,1.2729541468813017,2.4490146573163116,386,0.26139510406914584,0.6972806792364834,386,0.24093264248704663,0.06735751295336788
2023-03-30 16:00:00,1272.0,50-100km,1.8029317132585825,2.0968709589580086,493,0.3086861259339638,0.6198603006701974,493,0.23123732251521298,0.038539553752535496
2023-03-30 16:00:00,1272.0,100-200km,1.6677964237243301,2.451683361690069,1427,0.3026854124874273,0.4927864753694003,1427,0.2880168185003504,0.07988787666433077
2023-03-30 16:00:00,1272.0,200-500km,1.502301107953784,1.749406678244967,5906,0.17640090921999108,0.3084108919682191,5906,0.14188960379275314,0.006603454114459871
2023-03-30 16:00:00,1272.0,500-1000km,0.7052635051057025,1.5192257052163667,11972,0.08648705422771297,0.25973712091344214,11972,0.03332776478449716,0.00417641162712997
2023-03-30 16:00:00,1272.0,1000km+,0.5281751629586696,1.30211634809916,168,0.12319932665270696,0.49840483589769285,168,0.005952380952380952,0.0
2023-03-31 00:00:00,1280.0,0-50km,1.2448515754571012,2.376073902238283,463,0.18434435550352454,0.3488673758039015,463,0.16198704103671707,0.06479481641468683
2023-03-31 00:00:00,1280.0,50-100km,1.6765966070163694,2.000992255148758,649,0.2680470680516966,0.41444293064988846,649,0.18798151001540833,0.04160246533127889
2023-03-31 00:00:00,1280.0,100-200km,1.579241387497597,2.269525563353431,1812,0.2539486977188776,0.42638148658764236,1812,0.2367549668874172,0.06346578366445917
2023-03-31 00:00:00,1280.0,200-500km,1.2375349224013974,1.4021862393793125,7197,0.1381578321960358,0.28284857336659536,7197,0.06725024315687092,0.0
2023-03-31 00:00:00,1280.0,500-1000km,0.5066834651594254,1.2109152873408522,14871,0.08684775305346913,0.37672349384869425,14871,0.012305830139197095,0.0006724497343823549
2023-03-31 00:00:00,1280.0,1000km+,0.252439090896779,1.322771169914921,225,0.1543106707673317,1.2480526459433825,225,0.0044444444444444444,0.0
2023-03-31 08:00:00,1288.0,0-50km,2.0077759205866985,2.506702197780948,462,0.3194267727818361,0.4451942382167166,462,0.4134199134199134,0.07792207792207792
2023-03-31 08:00:00,1288.0,50-100km,2.392959613474296,2.0370476663041472,638,0.4017314683747985,0.4742053137017784,638,0.4216300940438871,0.03761755485893417
2023-03-31 08:00:00,1288.0,100-200km,2.3531574444378074,2.3399678051111263,1761,0.39974406047997124,0.5251645255267613,1761,0.49744463373083475,0.06587166382737081
2023-03-31 08:00:00,1288.0,200-500km,1.9029431578110687,1.4818783966639695,7104,0.19500063924260588,0.29963536214901043,7104,0.16652590090090091,0.0
2023-03-31 08:00:00,1288.0,500-1000km,1.2383098218434556,1.3350277555224552,14927,0.1324653278539173,0.37195189421341174,14927,0.042339385007034235,0.0006029342801634622
2023-03-31 08:00:00,1288.0,1000km+,1.2729758505002533,1.2087861394743795,223,0.2027885863882278,0.29746195389982605,223,0.017937219730941704,0.0
2023-03-31 16:00:00,1296.0,0-50km,1.4085931438631143,2.477517410031647,376,0.3207925777950194,1.4018031198015286,376,0.2845744680851064,0.07180851063829788
2023-03-31 16:00:00,1296.0,50-100km,1.9741350265517648,2.1175484012782313,483,0.32953002210522414,0.46959323637881634,483,0.2732919254658385,0.031055900621118012
2023-03-31 16:00:00,1296.0,100-200km,1.8356178534506746,2.4447735133583843,1393,0.3199489809064153,0.5050666064908305,1393,0.34529791816223976,0.07609475951184494
2023-03-31 16:00:00,1296.0,200-500km,1.6203179793883464,1.684899100132604,5727,0.17981680346834134,0.3735833220226268,5727,0.16588091496420465,0.002793783830976078
2023-03-31 16:00:00,1296.0,500-1000km,1.0183400533526825,1.476749556386614,11811,0.11762505094677135,0.389921186897529,11811,0.06002878672424011,0.0011006688680044027
2023-03-31 16:00:00,1296.0,1000km+,0.551958263399162,1.0372021805583715,168,0.1080143423095606,0.21480875312506195,168,0.011904761904761904,0.0
2023-04-01 00:00:00,1304.0,0-50km,1.0191778368345017,2.521837992641006,468,0.1630778650987337,0.36891280801595583,468,0.15384615384615385,0.09829059829059829
2023-04-01 00:00:00,1304.0,50-100km,1.2709359943665932,2.0095569247723364,656,0.24992312263322797,0.915886760940886,656,0.13567073170731708,0.036585365853658534
2023-04-01 00:00:00,1304.0,100-200km,1.4117576650489436,2.3026933509855865,1818,0.2380718118645615,0.46468294233252955,1818,0.21397139713971397,0.06820682068206821
2023-04-01 00:00:00,1304.0,200-500km,0.7331659030550011,1.3872004854823046,7277,0.10833560778043178,0.46437002661224,7277,0.040538683523429986,0.000687096330905593
2023-04-01 00:00:00,1304.0,500-1000km,0.32533529217732926,1.242956127302106,15240,0.07425845313483645,0.4235849939838212,15240,0.012073490813648294,0.0022965879265091863
2023-04-01 00:00:00,1304.0,1000km+,0.3229810966206411,1.0964079423250286,240,0.08527872996598486,0.24086647504593078,240,0.004166666666666667,0.0
2023-04-01 08:00:00,1312.0,0-50km,2.002188726886976,2.472401924473138,461,0.31552843411372195,0.4136639889941609,461,0.39045553145336226,0.06941431670281996
2023-04-01 08:00:00,1312.0,50-100km,2.329682584540559,2.075848009250303,665,0.3978150319525975,0.5877489944991414,665,0.38345864661654133,0.04360902255639098
2023-04-01 08:00:00,1312.0,100-200km,2.34823918265237,2.2920544690637814,1798,0.4152945383944639,0.5804162699862262,1798,0.45773081201334814,0.06340378197997776
2023-04-01 08:00:00,1312.0,200-500km,1.8469735636765898,1.448900225178247,7303,0.20193528595058993,0.3787048212874427,7303,0.14432425030809257,0.00027386005751061206
2023-04-01 08:00:00,1312.0,500-1000km,1.1723964828677012,1.2869408253278838,15452,0.14275516615453873,0.4383182926220988,15452,0.03895935801190784,0.0016826300802485115
2023-04-01 08:00:00,1312.0,1000km+,1.0427932906562425,1.1709772580513154,242,0.18533257781438092,0.30145045848336827,242,0.02066115702479339,0.0
2023-04-01 16:00:00,1320.0,0-50km,1.9573566813245702,2.4022336237014126,373,0.33473852492435074,0.452522977605042,373,0.38873994638069703,0.058981233243967826
2023-04-01 16:00:00,1320.0,50-100km,2.1661934094549187,2.1299760795174105,477,0.40403313849973077,0.5435393590817795,477,0.33962264150943394,0.03773584905660377
2023-04-01 16:00:00,1320.0,100-200km,2.1083218079186246,2.3817334821371796,1367,0.3737164896718714,0.5032525426381175,1367,0.40526700804681787,0.06876371616678859
2023-04-01 16:00:00,1320.0,200-500km,1.9325368312940165,1.5346540753565967,5632,0.22230549361323487,0.3284801405918498,5632,0.19957386363636365,0.0001775568181818182
2023-04-01 16:00:00,1320.0,500-1000km,1.3182960653781437,1.4587069179165237,11789,0.1568600805299635,0.4644818853208921,11789,0.08626685893629654,0.0006785986936975147
2023-04-01 16:00:00,1320.0,1000km+,0.7433935669086552,1.0621712710527833,166,0.13165615366449224,0.22433928196760552,166,0.006024096385542169,0.0
2023-04-02 00:00:00,1328.0,0-50km,1.3484734354691812,2.4423290710290892,505,0.1926315387875779,0.3586773968154258,505,0.21782178217821782,0.06930693069306931
2023-04-02 00:00:00,1328.0,50-100km,1.6974812992949384,2.0217327091613813,698,0.2775700751619851,0.43215694590660453,698,0.17765042979942694,0.03724928366762178
2023-04-02 00:00:00,1328.0,100-200km,1.4969172306527432,2.3127635346360433,1894,0.2438182022828865,0.4649311286951466,1894,0.23706441393875397,0.06916578669482576
2023-04-02 00:00:00,1328.0,200-500km,0.7510445163436301,1.381659478597991,7546,0.10757478813499197,0.29745911747533377,7546,0.04399681950702359,0.0006626027034190299
2023-04-02 00:00:00,1328.0,500-1000km,0.41891530268124294,1.200839982176572,15936,0.08739409757909908,0.36240893992021855,15936,0.011859939759036145,0.002259036144578313
2023-04-02 00:00:00,1328.0,1000km+,0.37189252645118626,1.1272383874806733,245,0.1254474824186694,0.43640109310619346,245,0.004081632653061225,0.0
2023-04-02 08:00:00,1336.0,0-50km,1.8661246432042697,2.061781455344685,452,0.41417255215959015,1.1479956565061997,452,0.1836283185840708,0.01991150442477876
2023-04-02 08:00:00,1336.0,50-100km,2.3419745592683725,1.7804775070133279,617,0.45945486919925604,0.5369320516393739,617,0.29983792544570503,0.011345218800648298
2023-04-02 08:00:00,1336.0,100-200km,2.246762251589159,2.0524277998316953,1709,0.4680412779943527,0.5947079496310291,1709,0.3124634289057929,0.03510825043885313
2023-04-02 08:00:00,1336.0,200-500km,1.5523073755176005,1.0530222279857855,7000,0.2624988904272256,0.38336676663609437,7000,0.04357142857142857,0.0
2023-04-02 08:00:00,1336.0,500-1000km,1.1253851009973108,0.948371582097565,14796,0.19260659673077254,0.4626279540707383,14796,0.014801297648012976,0.0002703433360367667
2023-04-02 08:00:00,1336.0,1000km+,1.1748515633135805,1.1008756216193722,220,0.2267306487547818,0.3405662687934499,220,0.03636363636363636,0.0
2023-04-02 16:00:00,1344.0,0-50km,1.2381193469000986,2.513903407206778,376,0.2241985915590271,0.41118750959028233,376,0.24468085106382978,0.0797872340425532
2023-04-02 16:00:00,1344.0,50-100km,2.1860341001962094,2.1504729924555366,486,0.3354186947056941,0.4718285648704373,486,0.36213991769547327,0.03909465020576132
2023-04-02 16:00:00,1344.0,100-200km,1.8255020946739968,2.4650023210768683,1420,0.3276582265850786,0.4899704268671323,1420,0.35070422535211265,0.07253521126760563
2023-04-02 16:00:00,1344.0,200-500km,1.5140700420806654,1.8049657097763854,5837,0.17636744103408472,0.30309121586088345,5837,0.16001370567072126,0.010964536577008738
2023-04-02 16:00:00,1344.0,500-1000km,0.9322345139981743,1.5475403534297891,11976,0.11907716090872515,0.37803801257853287,11976,0.04809619238476954,0.004008016032064128
2023-04-02 16:00:00,1344.0,1000km+,0.39664250408762697,1.1425412193226634,164,0.07228373071873626,0.20648025180632468,164,0.006097560975609756,0.0
2023-04-03 00:00:00,1352.0,0-50km,0.8374194706142823,2.43820008012684,461,0.11950109325674907,0.3139078631815164,461,0.1279826464208243,0.09327548806941431
2023-04-03 00:00:00,1352.0,50-100km,1.3904406765691248,2.020351457003541,628,0.2131784354498174,0.4666989572377794,628,0.160828025477707,0.042993630573248405
